Date: 01-02 at 17:03:51, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1498.15(15), mean: 2675.11, max: 3007.37
Date: 01-02 at 17:04:52, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1395.49(14), mean: 2611.74, max: 3009.31
Date: 01-02 at 17:05:57, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1383.87(14), mean: 2226.46, max: 2996.23
Date: 01-02 at 17:06:58, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.55(14), mean: 2099.04, max: 2957.82
Date: 01-02 at 17:08:02, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.55(14), mean: 2117.84, max: 2988.88
Date: 01-02 at 17:09:05, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.55(14), mean: 1838.58, max: 2762.39
Date: 01-02 at 17:10:10, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.55(14), mean: 1755.34, max: 2761.75
Date: 01-02 at 17:11:11, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.55(14), mean: 1822.99, max: 2825.92
Date: 01-02 at 17:12:14, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.55(14), mean: 1720.30, max: 2484.38
Date: 01-02 at 17:13:17, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.55(14), mean: 1593.00, max: 2193.75
Date: 01-02 at 17:14:22, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.55(14), mean: 1502.45, max: 1664.04
Date: 01-02 at 17:15:24, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.55(14), mean: 1567.98, max: 1718.14
Date: 01-02 at 17:16:25, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.55(14), mean: 1585.97, max: 2025.00
Date: 01-02 at 17:17:26, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.55(14), mean: 1547.04, max: 1972.45
