Date: 01-03 at 02:39:12, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1477.80(15), mean: 2546.25, max: 3033.13
Date: 01-03 at 02:40:12, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1443.18(15), mean: 2223.07, max: 2945.28
Date: 01-03 at 02:41:15, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1415.10(15), mean: 2235.17, max: 2974.02
Date: 01-03 at 02:42:17, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1396.73(14), mean: 2170.21, max: 2994.28
Date: 01-03 at 02:43:23, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1396.52(14), mean: 2094.37, max: 2823.11
Date: 01-03 at 02:44:26, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1396.52(14), mean: 1561.56, max: 1775.49
Date: 01-03 at 02:45:26, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1358.35(14), mean: 1474.55, max: 1605.21
Date: 01-03 at 02:46:26, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1352.05(14), mean: 1534.67, max: 1683.32
Date: 01-03 at 02:47:25, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1349.34(14), mean: 1539.10, max: 1686.82
Date: 01-03 at 02:48:24, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1349.34(14), mean: 1549.79, max: 1688.11
Date: 01-03 at 02:49:24, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1349.34(14), mean: 1591.04, max: 1764.26
Date: 01-03 at 02:50:26, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1349.34(14), mean: 1449.33, max: 1553.60
Date: 01-03 at 02:51:23, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1349.34(14), mean: 1504.77, max: 1585.22
Date: 01-03 at 02:52:22, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1349.34(14), mean: 1584.09, max: 1790.93
Date: 01-03 at 02:53:24, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1349.34(14), mean: 1465.14, max: 1614.07
Date: 01-03 at 02:54:23, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1349.34(14), mean: 1459.10, max: 1572.56
Date: 01-03 at 02:55:25, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1349.34(14), mean: 1493.60, max: 1626.10
Date: 01-03 at 02:56:24, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1349.34(14), mean: 1550.24, max: 1800.59
Date: 01-03 at 02:57:26, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1349.34(14), mean: 1486.93, max: 1659.37
