Date: 01-23 at 09:06:45, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1155.34(10), mean: 2259.53, max: 3355.70
Date: 01-23 at 09:07:32, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1133.22(10), mean: 1960.23, max: 2904.61
Date: 01-23 at 09:08:14, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1101.33(10), mean: 1857.19, max: 2860.26
Date: 01-23 at 09:08:57, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1087.37(10), mean: 1729.22, max: 2664.47
Date: 01-23 at 09:09:44, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1078.42(9), mean: 1613.81, max: 2560.29
Date: 01-23 at 09:10:32, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1078.42(9), mean: 1631.61, max: 2607.52
Date: 01-23 at 09:11:22, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1078.42(9), mean: 1133.72, max: 1167.47
Date: 01-23 at 09:12:11, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1078.42(9), mean: 1142.82, max: 1216.20
Date: 01-23 at 09:12:56, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1042.73(10), mean: 1193.99, max: 1297.09
Date: 01-23 at 09:13:41, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1041.33(10), mean: 1175.16, max: 1314.21
Date: 01-23 at 09:14:34, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1041.33(10), mean: 1136.36, max: 1219.42
Date: 01-23 at 09:15:21, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1041.33(10), mean: 1160.55, max: 1260.11
Date: 01-23 at 09:16:12, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1041.33(10), mean: 1114.91, max: 1165.12
Date: 01-23 at 09:17:03, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1041.33(10), mean: 1110.92, max: 1161.57
Date: 01-23 at 09:17:57, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1041.33(10), mean: 2816.44, max: 3565.66
Date: 01-23 at 09:18:44, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1041.33(10), mean: 1344.56, max: 2991.55
Date: 01-23 at 09:19:31, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1041.33(10), mean: 1342.27, max: 2752.20
Date: 01-23 at 09:20:17, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1041.33(10), mean: 1119.61, max: 1185.91
Date: 01-23 at 09:21:01, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1041.33(10), mean: 2519.71, max: 3163.11
Date: 01-23 at 09:21:47, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 879.89, best obj: 1041.33(10), mean: 1809.72, max: 3115.12
