Date: 07-12 at 23:46:42, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 1584.88(13) mean: 3408.71, max: 3949.93
Date: 07-12 at 23:47:31, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 1367.66(13) mean: 2872.39, max: 3622.28
Date: 07-12 at 23:48:26, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 1162.92(12) mean: 2626.12, max: 3484.63
Date: 07-12 at 23:49:19, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 1014.85(14) mean: 2195.36, max: 3103.32
Date: 07-12 at 23:50:13, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 977.62(13) mean: 2118.35, max: 3148.58
Date: 07-12 at 23:51:13, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 970.64(13) mean: 1349.12, max: 2953.36
Date: 07-12 at 23:52:10, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 970.56(13) mean: 1254.65, max: 1378.28
Date: 07-12 at 23:53:03, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 970.56(13) mean: 1197.42, max: 1332.19
Date: 07-12 at 23:53:58, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 970.56(13) mean: 1156.47, max: 1348.49
Date: 07-12 at 23:54:52, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 956.28(13) mean: 1162.96, max: 1359.18
Date: 07-12 at 23:55:45, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 954.84(13) mean: 1096.45, max: 1263.32
Date: 07-12 at 23:56:44, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 954.84(12) mean: 1066.65, max: 1227.11
Date: 07-12 at 23:57:38, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 954.84(12) mean: 1050.95, max: 1206.12
Date: 07-12 at 23:58:34, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 954.84(12) mean: 1035.05, max: 1155.23
Date: 07-12 at 23:59:23, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 954.84(12) mean: 1046.59, max: 1147.41
Date: 07-13 at 00:00:12, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 925.01(12) mean: 1152.19, max: 1644.82
Date: 07-13 at 00:01:02, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 925.01(12) mean: 1114.16, max: 1631.96
Date: 07-13 at 00:01:54, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 898.58(12) mean: 998.49, max: 1074.24
Date: 07-13 at 00:02:46, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 861.70(11) mean: 982.26, max: 1074.24
Date: 07-13 at 00:03:41, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 861.70(11) mean: 986.77, max: 1102.90
Date: 07-13 at 00:04:27, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 861.70(11) mean: 982.14, max: 1117.89
Date: 07-13 at 00:05:20, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 861.70(11) mean: 968.20, max: 1056.85
Date: 07-13 at 00:06:11, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 861.70(11) mean: 964.82, max: 1044.26
Date: 07-13 at 00:07:07, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 861.70(11) mean: 1017.29, max: 1199.45
Date: 07-13 at 00:07:55, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 861.70(11) mean: 955.60, max: 1162.22
Date: 07-13 at 00:08:42, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 860.58(11) mean: 933.73, max: 1170.93
