Date: 01-23 at 01:40:26, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1495.17(15), mean: 3266.40, max: 3880.87
Date: 01-23 at 01:41:15, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1162.58(15), mean: 3209.84, max: 3873.58
Date: 01-23 at 01:42:04, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1136.46(15), mean: 3096.33, max: 3660.97
Date: 01-23 at 01:42:48, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1111.58(14), mean: 2767.58, max: 3398.95
Date: 01-23 at 01:43:32, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1084.24(13), mean: 2578.68, max: 3233.08
Date: 01-23 at 01:44:24, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 999.90(12), mean: 1285.97, max: 1481.25
Date: 01-23 at 01:45:13, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 963.90(11), mean: 1290.60, max: 1528.07
Date: 01-23 at 01:46:05, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 963.90(11), mean: 1129.48, max: 1224.81
Date: 01-23 at 01:46:55, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 963.90(11), mean: 1059.97, max: 1117.59
Date: 01-23 at 01:47:43, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 963.90(11), mean: 1041.45, max: 1122.41
Date: 01-23 at 01:48:33, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 963.90(11), mean: 1069.38, max: 1173.83
Date: 01-23 at 01:49:21, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 956.31(12), mean: 1159.12, max: 1595.25
Date: 01-23 at 01:50:09, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 956.31(12), mean: 1180.91, max: 1520.04
Date: 01-23 at 01:50:55, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 956.31(12), mean: 1122.69, max: 1550.11
Date: 01-23 at 01:51:45, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 956.31(12), mean: 1075.99, max: 1317.61
Date: 01-23 at 01:52:35, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 948.38(12), mean: 1090.71, max: 1287.44
Date: 01-23 at 01:53:24, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 942.18(12), mean: 1105.99, max: 1308.30
