Date: 07-07 at 05:39:33, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1260.31(10) mean: 2400.86, max: 3411.58
Date: 07-07 at 05:40:40, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1204.05(10) mean: 2190.63, max: 3140.38
Date: 07-07 at 05:41:42, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1183.65(10) mean: 2219.98, max: 3172.85
Date: 07-07 at 05:42:45, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1179.49(10) mean: 1901.81, max: 2899.94
Date: 07-07 at 05:43:55, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1178.74(10) mean: 1272.77, max: 1362.65
Date: 07-07 at 05:44:57, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1178.74(10) mean: 1299.78, max: 1383.25
Date: 07-07 at 05:46:00, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1162.18(9) mean: 1310.88, max: 1431.96
Date: 07-07 at 05:47:05, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1157.97(9) mean: 1339.96, max: 1475.04
Date: 07-07 at 05:48:10, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1155.31(9) mean: 1372.09, max: 1540.86
Date: 07-07 at 05:49:19, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1155.31(9) mean: 1239.77, max: 1363.72
Date: 07-07 at 05:50:29, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1155.31(9) mean: 1269.28, max: 1397.99
Date: 07-07 at 05:51:39, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1153.01(10) mean: 1205.93, max: 1271.23
Date: 07-07 at 05:52:42, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1136.70(10) mean: 1235.28, max: 1318.45
Date: 07-07 at 05:53:54, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1136.70(10) mean: 1230.82, max: 1326.53
Date: 07-07 at 05:55:01, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1136.70(10) mean: 1183.65, max: 1225.06
Date: 07-07 at 05:56:08, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1136.70(10) mean: 1204.65, max: 1280.10
Date: 07-07 at 05:57:16, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1136.70(10) mean: 1214.32, max: 1350.91
Date: 07-07 at 05:58:17, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1136.70(10) mean: 1368.51, max: 1559.68
Date: 07-07 at 05:59:24, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1136.70(10) mean: 1242.44, max: 1473.24
Date: 07-07 at 06:00:30, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1136.70(10) mean: 1206.88, max: 1428.02
Date: 07-07 at 06:01:34, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1132.51(10) mean: 1203.75, max: 1268.08
Date: 07-07 at 06:02:44, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1132.51(10) mean: 1181.28, max: 1254.73
Date: 07-07 at 06:03:50, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1117.95(9) mean: 1177.29, max: 1257.34
Date: 07-07 at 06:04:54, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1117.95(9) mean: 1196.34, max: 1293.10
Date: 07-07 at 06:06:02, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1117.95(9) mean: 1208.64, max: 1335.66
Date: 07-07 at 06:07:10, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1117.95(9) mean: 1165.34, max: 1241.03
Date: 07-07 at 06:08:12, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1117.95(9) mean: 1181.12, max: 1266.16
Date: 07-07 at 06:09:24, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1117.95(9) mean: 1327.34, max: 1592.18
Date: 07-07 at 06:10:25, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1217.25, max: 1436.56
Date: 07-07 at 06:11:36, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1150.10, max: 1226.96
Date: 07-07 at 06:12:41, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1166.99, max: 1248.35
Date: 07-07 at 06:13:44, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1203.50, max: 1287.89
Date: 07-07 at 06:14:52, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1153.53, max: 1212.38
Date: 07-07 at 06:16:02, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1323.03, max: 1523.73
Date: 07-07 at 06:17:05, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1248.52, max: 1474.77
Date: 07-07 at 06:18:12, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1181.53, max: 1355.51
Date: 07-07 at 06:19:21, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1166.92, max: 1283.76
Date: 07-07 at 06:20:28, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1349.16, max: 1579.65
Date: 07-07 at 06:21:36, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1295.93, max: 1585.80
Date: 07-07 at 06:22:42, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1182.75, max: 1251.69
Date: 07-07 at 06:23:48, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1187.29, max: 1252.77
Date: 07-07 at 06:24:55, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.64(9) mean: 1410.90, max: 1785.68
Date: 07-07 at 06:25:59, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1101.14(8) mean: 1239.20, max: 1703.49
Date: 07-07 at 06:27:02, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1084.41(8) mean: 1205.29, max: 1494.83
Date: 07-07 at 06:28:07, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1083.91(8) mean: 1196.91, max: 1397.42
Date: 07-07 at 06:29:12, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1083.91(8) mean: 1144.16, max: 1243.54
Date: 07-07 at 06:30:22, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1079.79(8) mean: 1109.93, max: 1154.01
Date: 07-07 at 06:31:24, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1079.72(8) mean: 1130.15, max: 1219.20
Date: 07-07 at 06:32:28, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1079.72(8) mean: 1099.78, max: 1143.21
Date: 07-07 at 06:33:33, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1077.91(7) mean: 1093.70, max: 1121.91
Date: 07-07 at 06:34:39, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1077.91(7) mean: 1092.34, max: 1121.91
Date: 07-07 at 06:35:42, iter: 57, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1077.91(7) mean: 1092.04, max: 1121.91
Date: 07-07 at 06:36:47, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1077.91(7) mean: 1117.63, max: 1168.62
Date: 07-07 at 06:37:54, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1077.91(7) mean: 1096.40, max: 1188.52
Date: 07-07 at 06:38:57, iter: 61, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1077.91(7) mean: 1253.32, max: 1485.17
Date: 07-07 at 06:40:02, iter: 62, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1072.74(7) mean: 1215.23, max: 1496.78
Date: 07-07 at 06:41:05, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1072.74(7) mean: 1162.03, max: 1492.59
Date: 07-07 at 06:42:05, iter: 64, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1072.67(7) mean: 1088.60, max: 1142.62
Date: 07-07 at 06:43:07, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1070.95(7) mean: 1084.47, max: 1124.64
Date: 07-07 at 06:44:10, iter: 66, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1070.95(7) mean: 1098.06, max: 1190.24
Date: 07-07 at 06:45:12, iter: 67, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1065.39(7) mean: 1087.03, max: 1148.34
Date: 07-07 at 06:46:15, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1057.35(7) mean: 1087.95, max: 1137.06
Date: 07-07 at 06:47:21, iter: 69, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1057.35(7) mean: 1087.16, max: 1175.29
Date: 07-07 at 06:48:23, iter: 70, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1057.35(7) mean: 1070.84, max: 1132.04
Date: 07-07 at 06:49:25, iter: 71, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1057.35(7) mean: 1066.25, max: 1113.97
Date: 07-07 at 06:50:30, iter: 72, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1057.35(7) mean: 1064.70, max: 1100.99
Date: 07-07 at 06:51:33, iter: 74, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1057.35(7) mean: 1358.31, max: 1713.74
Date: 07-07 at 06:52:30, iter: 75, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1057.35(7) mean: 1283.86, max: 1732.92
Date: 07-07 at 06:53:32, iter: 76, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1057.35(7) mean: 1225.71, max: 1742.36
