Date: 07-11 at 13:50:15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1362.94(12) mean: 3930.21, max: 5008.25
Date: 07-11 at 13:50:58, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1195.04(10) mean: 1451.91, max: 1667.48
Date: 07-11 at 13:51:35, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1164.91(10) mean: 1468.58, max: 1686.37
Date: 07-11 at 13:52:13, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1160.22(10) mean: 1505.24, max: 1711.78
Date: 07-11 at 13:52:45, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1142.56(10) mean: 1557.56, max: 1782.37
Date: 07-11 at 13:53:28, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1135.54(10) mean: 1533.11, max: 1792.05
Date: 07-11 at 13:54:11, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1115.19(9) mean: 1466.69, max: 1819.01
Date: 07-11 at 13:54:50, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1113.60(9) mean: 1506.45, max: 1875.60
Date: 07-11 at 13:55:25, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1112.43(9) mean: 1276.56, max: 1424.86
Date: 07-11 at 13:56:02, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1112.43(9) mean: 1333.28, max: 1538.42
Date: 07-11 at 13:56:44, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1112.43(9) mean: 1249.72, max: 1446.02
Date: 07-11 at 13:57:24, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1112.43(9) mean: 1235.85, max: 1363.83
Date: 07-11 at 13:58:07, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1112.43(9) mean: 1204.00, max: 1300.19
Date: 07-11 at 13:58:47, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1103.99(9) mean: 1185.86, max: 1299.06
Date: 07-11 at 13:59:25, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1103.99(9) mean: 1229.48, max: 1362.78
Date: 07-11 at 14:00:07, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1103.99(9) mean: 1203.39, max: 1386.09
Date: 07-11 at 14:00:52, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1103.99(9) mean: 1210.31, max: 1330.73
Date: 07-11 at 14:01:34, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1103.99(9) mean: 1178.11, max: 1266.10
Date: 07-11 at 14:02:17, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1103.99(9) mean: 1186.22, max: 1324.17
Date: 07-11 at 14:03:01, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1103.99(9) mean: 1169.22, max: 1266.10
