Date: 07-11 at 06:58:46, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1372.65(5) mean: 2178.49, max: 3654.29
Date: 07-11 at 06:59:12, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1289.41(5) mean: 2109.72, max: 3047.97
Date: 07-11 at 06:59:36, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1285.95(7) mean: 1523.97, max: 2437.53
Date: 07-11 at 07:00:10, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1207.24(7) mean: 1423.79, max: 1603.20
Date: 07-11 at 07:00:56, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1150.69(6) mean: 1409.01, max: 1552.77
Date: 07-11 at 07:01:35, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1144.30(6) mean: 1409.36, max: 1578.76
Date: 07-11 at 07:02:09, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1143.88(6) mean: 1274.85, max: 1494.23
Date: 07-11 at 07:02:49, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1143.88(6) mean: 1205.53, max: 1277.70
Date: 07-11 at 07:03:19, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1143.88(6) mean: 1222.54, max: 1296.27
Date: 07-11 at 07:03:48, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1143.88(6) mean: 1228.97, max: 1348.23
Date: 07-11 at 07:04:28, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1138.44(6) mean: 1154.58, max: 1174.28
Date: 07-11 at 07:05:02, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1085.18(5) mean: 1217.95, max: 1255.82
Date: 07-11 at 07:05:32, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1081.62(5) mean: 1240.87, max: 1275.64
Date: 07-11 at 07:06:13, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1081.62(5) mean: 1161.01, max: 1189.08
Date: 07-11 at 07:06:48, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1081.62(5) mean: 1162.91, max: 1208.03
