Date: 07-11 at 09:05:48, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1492.39(5) mean: 4008.63, max: 4909.77
Date: 07-11 at 09:06:15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1349.16(10) mean: 2675.15, max: 3651.01
Date: 07-11 at 09:06:59, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1192.22(7) mean: 2114.83, max: 3212.52
Date: 07-11 at 09:07:44, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1167.00(7) mean: 1917.85, max: 2976.56
Date: 07-11 at 09:08:26, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1143.60(7) mean: 1551.96, max: 2598.83
Date: 07-11 at 09:09:10, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.74(7) mean: 1230.60, max: 1290.68
Date: 07-11 at 09:09:50, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.74(7) mean: 1211.18, max: 1278.85
Date: 07-11 at 09:10:31, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.74(7) mean: 1274.16, max: 1339.64
Date: 07-11 at 09:11:08, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.74(7) mean: 1290.48, max: 1348.06
Date: 07-11 at 09:11:50, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.74(7) mean: 1219.69, max: 1261.98
Date: 07-11 at 09:12:29, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.74(7) mean: 1275.90, max: 1357.12
Date: 07-11 at 09:13:11, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.74(7) mean: 1204.93, max: 1233.87
Date: 07-11 at 09:13:48, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.74(7) mean: 1265.22, max: 1312.77
Date: 07-11 at 09:14:28, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.74(7) mean: 1308.26, max: 1377.39
Date: 07-11 at 09:15:09, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.74(7) mean: 1206.85, max: 1260.69
Date: 07-11 at 09:15:33, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.74(7) mean: 1275.72, max: 1364.90
