Date: 07-21 at 04:02:40, #particle: 30, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1880.76(23), mean: 2567.92, max: 2822.39
Date: 07-21 at 04:04:48, #particle: 30, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1812.73(22), mean: 2510.69, max: 2827.35
Date: 07-21 at 04:07:12, #particle: 30, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1777.63(21), mean: 2480.80, max: 2789.22
Date: 07-21 at 04:09:36, #particle: 30, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1733.14(22), mean: 2270.18, max: 2786.93
Date: 07-21 at 04:12:11, #particle: 30, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1720.51(22), mean: 1822.59, max: 1937.27
Date: 07-21 at 04:14:31, #particle: 30, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1699.56(22), mean: 1846.44, max: 1983.44
Date: 07-21 at 04:16:49, #particle: 30, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1699.56(22), mean: 1856.55, max: 2023.29
Date: 07-21 at 04:19:01, #particle: 30, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1699.56(22), mean: 1871.59, max: 2063.95
Date: 07-21 at 04:21:33, #particle: 30, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1699.56(22), mean: 1846.04, max: 2063.05
Date: 07-21 at 04:23:46, #particle: 30, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1699.56(22), mean: 1883.10, max: 2110.39
Date: 07-21 at 04:26:21, #particle: 30, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1699.56(22), mean: 1821.62, max: 2131.10
Date: 07-21 at 04:28:50, #particle: 30, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1699.56(22), mean: 1783.67, max: 1933.16
Date: 07-21 at 04:31:14, #particle: 30, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1699.56(22), mean: 1777.39, max: 1857.53
Date: 07-21 at 04:33:47, #particle: 30, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1699.56(22), mean: 1766.21, max: 1862.70
Date: 07-21 at 04:36:14, #particle: 30, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1699.56(22), mean: 1760.58, max: 1848.26
Date: 07-21 at 04:38:35, #particle: 30, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1699.56(22), mean: 1754.31, max: 1829.09
Date: 07-21 at 04:41:10, #particle: 30, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1697.75(23), mean: 1739.65, max: 1812.92
Date: 07-21 at 04:43:35, #particle: 30, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.52(21), mean: 1741.05, max: 1828.13
Date: 07-21 at 04:46:09, #particle: 30, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.52(21), mean: 1749.53, max: 1849.90
Date: 07-21 at 04:48:46, #particle: 30, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.52(21), mean: 1736.81, max: 1794.91
Date: 07-21 at 04:51:00, #particle: 30, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.52(21), mean: 1761.33, max: 1819.98
Date: 07-21 at 04:53:02, #particle: 30, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.52(21), mean: 1786.99, max: 1848.92
Date: 07-21 at 04:55:36, #particle: 30, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.52(21), mean: 1726.11, max: 1765.03
Date: 07-21 at 04:57:49, #particle: 30, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.52(21), mean: 1763.16, max: 1809.85
Date: 07-21 at 05:00:11, #particle: 30, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.52(21), mean: 1779.26, max: 1853.18
