Date: 01-16 at 17:08:00, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1592.07(10), mean: 3630.62, max: 4390.65
Date: 01-16 at 17:09:02, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1408.85(9), mean: 3048.54, max: 4247.03
Date: 01-16 at 17:10:05, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1386.58(9), mean: 2747.94, max: 3534.99
Date: 01-16 at 17:11:07, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1352.10(9), mean: 2759.87, max: 3524.58
Date: 01-16 at 17:12:12, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.13(8), mean: 2400.22, max: 3369.29
Date: 01-16 at 17:13:13, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.07(8), mean: 2102.04, max: 3404.05
Date: 01-16 at 17:14:17, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.07(8), mean: 1529.30, max: 1649.91
Date: 01-16 at 17:15:17, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.07(8), mean: 1562.99, max: 1705.12
Date: 01-16 at 17:16:22, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.07(8), mean: 1549.35, max: 1746.70
Date: 01-16 at 17:17:21, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.07(8), mean: 1487.67, max: 1796.84
Date: 01-16 at 17:18:26, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.07(8), mean: 3736.68, max: 4280.82
Date: 01-16 at 17:19:25, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.07(8), mean: 1546.82, max: 1740.70
Date: 01-16 at 17:20:31, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.07(8), mean: 1609.14, max: 1816.33
Date: 01-16 at 17:21:33, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.07(8), mean: 1452.40, max: 1589.63
Date: 01-16 at 17:22:35, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.07(8), mean: 3125.55, max: 3879.61
Date: 01-16 at 17:23:36, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1329.07(8), mean: 1761.43, max: 3752.22
