Date: 01-17 at 03:02:15, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1662.15(6), mean: 3129.10, max: 4156.13
Date: 01-17 at 03:03:17, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1595.18(6), mean: 2463.86, max: 3577.45
Date: 01-17 at 03:04:17, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1592.77(6), mean: 2182.41, max: 2919.21
Date: 01-17 at 03:05:19, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1496.67(10), mean: 2149.57, max: 2839.27
Date: 01-17 at 03:06:20, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1448.14(8), mean: 2211.28, max: 2881.64
Date: 01-17 at 03:07:21, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1448.14(8), mean: 2159.69, max: 2821.55
Date: 01-17 at 03:08:21, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1418.27(8), mean: 1581.76, max: 1722.35
Date: 01-17 at 03:09:23, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1414.29(8), mean: 1630.82, max: 1788.47
Date: 01-17 at 03:10:25, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1414.29(8), mean: 1665.69, max: 1856.35
Date: 01-17 at 03:11:25, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1376.89(8), mean: 1545.89, max: 1745.50
Date: 01-17 at 03:12:27, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.75(8), mean: 1596.01, max: 1798.53
Date: 01-17 at 03:13:29, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.69(8), mean: 1490.12, max: 1635.82
Date: 01-17 at 03:14:29, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.69(8), mean: 1535.04, max: 1623.04
Date: 01-17 at 03:15:31, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.69(8), mean: 1481.71, max: 1645.15
Date: 01-17 at 03:16:31, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.69(8), mean: 1493.72, max: 1677.93
Date: 01-17 at 03:17:36, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.69(8), mean: 1511.75, max: 1648.83
Date: 01-17 at 03:18:38, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.69(8), mean: 3102.52, max: 3663.46
Date: 01-17 at 03:19:38, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.69(8), mean: 1882.63, max: 3313.47
Date: 01-17 at 03:20:37, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.69(8), mean: 1620.19, max: 1772.36
Date: 01-17 at 03:21:37, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.69(8), mean: 1556.57, max: 1778.28
Date: 01-17 at 03:22:39, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.69(8), mean: 3250.30, max: 4126.60
Date: 01-17 at 03:23:38, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1157.55, best obj: 1369.69(8), mean: 1746.90, max: 3912.53
