Date: 07-06 at 08:36:16, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1336.90(5) mean: 3181.59, max: 3872.26
Date: 07-06 at 08:37:07, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1272.29(5) mean: 2858.70, max: 3576.98
Date: 07-06 at 08:37:53, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1249.21(5) mean: 2183.20, max: 2884.87
Date: 07-06 at 08:38:44, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1247.39(5) mean: 1822.64, max: 2435.41
Date: 07-06 at 08:39:27, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1244.34(5) mean: 1446.68, max: 1841.24
Date: 07-06 at 08:40:08, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1240.43(5) mean: 1294.08, max: 1362.49
Date: 07-06 at 08:40:46, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1240.43(5) mean: 1329.79, max: 1486.75
Date: 07-06 at 08:41:27, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1216.86(7) mean: 1261.04, max: 1299.15
Date: 07-06 at 08:42:28, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1216.62(7) mean: 1258.32, max: 1293.29
Date: 07-06 at 08:43:17, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1216.62(7) mean: 1289.83, max: 1348.12
Date: 07-06 at 08:43:55, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1215.14(7) mean: 1254.53, max: 1348.12
Date: 07-06 at 08:44:48, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1200.84(7) mean: 1243.84, max: 1299.11
Date: 07-06 at 08:45:43, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1193.32(7) mean: 1221.04, max: 1245.03
Date: 07-06 at 08:46:40, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1152.97(6) mean: 1213.77, max: 1240.35
Date: 07-06 at 08:47:27, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1152.97(6) mean: 1246.30, max: 1292.43
Date: 07-06 at 08:48:16, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1143.47(8) mean: 1185.94, max: 1268.00
Date: 07-06 at 08:49:06, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1120.13(8) mean: 1180.09, max: 1202.56
Date: 07-06 at 08:50:02, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1093.85(7) mean: 1190.17, max: 1219.96
Date: 07-06 at 08:50:51, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1089.62(7) mean: 1174.55, max: 1205.53
