Date: 07-06 at 17:25:45, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1528.38(5) mean: 3195.88, max: 3853.42
Date: 07-06 at 17:26:52, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1287.08(5) mean: 2620.70, max: 3506.41
Date: 07-06 at 17:27:45, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1262.77(5) mean: 1832.91, max: 2540.62
Date: 07-06 at 17:28:46, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1219.82(8) mean: 1823.52, max: 2531.60
Date: 07-06 at 17:29:58, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1199.05(8) mean: 1495.36, max: 2123.40
Date: 07-06 at 17:31:18, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1177.15(7) mean: 1390.74, max: 2114.78
Date: 07-06 at 17:32:35, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1165.86(7) mean: 1410.74, max: 2149.62
Date: 07-06 at 17:33:41, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1165.86(7) mean: 1230.94, max: 1297.76
Date: 07-06 at 17:34:27, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1165.86(7) mean: 1304.51, max: 1375.47
Date: 07-06 at 17:35:46, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1165.86(7) mean: 1225.16, max: 1324.90
Date: 07-06 at 17:36:47, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1165.86(7) mean: 1248.90, max: 1366.97
Date: 07-06 at 17:38:16, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1165.86(7) mean: 1392.74, max: 1609.70
Date: 07-06 at 17:39:33, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1165.86(7) mean: 1331.59, max: 1623.85
Date: 07-06 at 17:40:47, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1165.86(7) mean: 1230.01, max: 1348.43
Date: 07-06 at 17:41:47, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1162.22(8) mean: 1204.20, max: 1246.67
Date: 07-06 at 17:42:42, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1162.22(8) mean: 1211.87, max: 1287.53
Date: 07-06 at 17:43:44, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1161.88(7) mean: 1182.23, max: 1210.53
Date: 07-06 at 17:45:04, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1161.88(7) mean: 1182.78, max: 1219.45
Date: 07-06 at 17:46:17, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1161.88(7) mean: 1220.33, max: 1270.17
Date: 07-06 at 17:47:40, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1159.79(7) mean: 1191.73, max: 1306.32
Date: 07-06 at 17:49:10, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1159.51(7) mean: 1177.52, max: 1207.02
Date: 07-06 at 17:50:31, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1158.49(8) mean: 1181.34, max: 1233.87
Date: 07-06 at 17:51:44, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1158.49(8) mean: 1175.54, max: 1238.49
Date: 07-06 at 17:53:01, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1156.49(7) mean: 1171.07, max: 1193.86
Date: 07-06 at 17:53:58, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1155.46(7) mean: 1210.35, max: 1231.30
Date: 07-06 at 17:55:11, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1155.46(7) mean: 1177.24, max: 1213.66
Date: 07-06 at 17:56:15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1155.46(7) mean: 1191.19, max: 1264.10
Date: 07-06 at 17:57:31, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1155.46(7) mean: 1172.18, max: 1201.77
Date: 07-06 at 17:58:29, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1155.46(7) mean: 1193.69, max: 1248.49
Date: 07-06 at 17:59:26, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1155.46(7) mean: 1528.04, max: 1788.64
Date: 07-06 at 18:00:48, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1155.46(7) mean: 1384.64, max: 1705.86
Date: 07-06 at 18:02:09, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1130.57(8) mean: 1207.78, max: 1314.38
Date: 07-06 at 18:03:16, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1130.57(8) mean: 1239.02, max: 1402.13
Date: 07-06 at 18:04:28, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1130.57(8) mean: 1198.10, max: 1444.58
Date: 07-06 at 18:05:33, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1130.57(8) mean: 1240.00, max: 1492.62
Date: 07-06 at 18:06:36, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1130.57(8) mean: 1199.27, max: 1291.61
Date: 07-06 at 18:07:42, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1130.57(8) mean: 1377.57, max: 1559.74
Date: 07-06 at 18:08:52, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1130.57(8) mean: 1251.98, max: 1543.74
Date: 07-06 at 18:09:54, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1130.57(8) mean: 1219.83, max: 1462.89
Date: 07-06 at 18:11:06, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1120.53(6) mean: 1167.28, max: 1283.60
Date: 07-06 at 18:12:02, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1106.50(6) mean: 1175.27, max: 1290.75
Date: 07-06 at 18:13:01, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1106.10(6) mean: 1145.41, max: 1216.54
Date: 07-06 at 18:14:10, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1105.56(6) mean: 1127.04, max: 1180.75
Date: 07-06 at 18:15:11, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1101.84(8) mean: 1120.50, max: 1149.55
Date: 07-06 at 18:16:18, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1101.84(8) mean: 1120.32, max: 1149.53
Date: 07-06 at 18:17:26, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1101.84(8) mean: 1118.06, max: 1143.14
Date: 07-06 at 18:18:39, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1101.84(8) mean: 1166.28, max: 1213.20
Date: 07-06 at 18:20:02, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1101.84(8) mean: 1163.24, max: 1221.53
Date: 07-06 at 18:21:10, iter: 53, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1101.84(8) mean: 1312.48, max: 1645.74
Date: 07-06 at 18:22:19, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1101.84(8) mean: 1188.67, max: 1334.31
Date: 07-06 at 18:23:16, iter: 55, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1101.84(8) mean: 1177.64, max: 1333.76
Date: 07-06 at 18:24:31, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.02(7) mean: 1138.17, max: 1289.08
Date: 07-06 at 18:25:41, iter: 57, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1093.35(7) mean: 1154.43, max: 1305.81
Date: 07-06 at 18:26:46, iter: 58, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1085.16(7) mean: 1098.23, max: 1140.28
Date: 07-06 at 18:27:50, iter: 59, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1099.04, max: 1189.55
Date: 07-06 at 18:28:50, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1094.80, max: 1137.93
Date: 07-06 at 18:29:59, iter: 61, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1135.41, max: 1198.23
Date: 07-06 at 18:31:14, iter: 62, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1121.49, max: 1253.43
Date: 07-06 at 18:32:31, iter: 63, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1114.68, max: 1195.33
Date: 07-06 at 18:33:44, iter: 65, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1286.86, max: 1533.60
Date: 07-06 at 18:34:51, iter: 66, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1174.58, max: 1424.70
Date: 07-06 at 18:36:12, iter: 67, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1124.73, max: 1213.80
Date: 07-06 at 18:37:24, iter: 68, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1116.17, max: 1216.61
Date: 07-06 at 18:38:44, iter: 70, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1353.57, max: 1695.36
Date: 07-06 at 18:40:01, iter: 71, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1167.55, max: 1311.13
Date: 07-06 at 18:41:11, iter: 72, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1163.42, max: 1280.03
Date: 07-06 at 18:42:29, iter: 73, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1141.35, max: 1324.71
Date: 07-06 at 18:43:43, iter: 75, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1404.04, max: 1591.46
Date: 07-06 at 18:44:53, iter: 76, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1297.69, max: 1518.82
Date: 07-06 at 18:45:55, iter: 77, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1080.87(7) mean: 1276.56, max: 1553.01
Date: 07-06 at 18:47:03, iter: 78, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1079.63(7) mean: 1205.66, max: 1427.50
