Date: 02-24 at 15:04:45, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1506.43(5), mean: 2736.02, max: 3164.10
Date: 02-24 at 15:05:52, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1400.72(5), mean: 2463.25, max: 2861.32
Date: 02-24 at 15:07:03, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1351.35(5), mean: 2488.61, max: 2903.16
Date: 02-24 at 15:08:20, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1292.74(5), mean: 2554.41, max: 2937.73
Date: 02-24 at 15:09:41, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1286.64(5), mean: 2134.77, max: 2665.45
Date: 02-24 at 15:10:57, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1282.48(5), mean: 2093.07, max: 2688.39
Date: 02-24 at 15:12:19, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1282.48(5), mean: 1890.57, max: 2673.61
Date: 02-24 at 15:13:44, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1246.30(8), mean: 1349.75, max: 1453.70
Date: 02-24 at 15:15:16, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1228.77(8), mean: 1346.51, max: 1457.14
Date: 02-24 at 15:17:02, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1204.44(8), mean: 1339.23, max: 1500.92
Date: 02-24 at 15:18:29, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1192.29(8), mean: 1371.72, max: 1544.32
Date: 02-24 at 15:20:07, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1180.09(8), mean: 1278.72, max: 1329.00
Date: 02-24 at 15:22:06, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1180.09(8), mean: 1298.26, max: 1350.64
Date: 02-24 at 15:23:57, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1180.09(8), mean: 1308.92, max: 1399.15
Date: 02-24 at 15:25:44, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1180.09(8), mean: 1314.97, max: 1439.72
Date: 02-24 at 15:27:47, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1179.71(10), mean: 1226.72, max: 1290.53
Date: 02-24 at 15:29:48, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1167.16(9), mean: 1287.78, max: 1355.02
Date: 02-24 at 15:32:01, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1165.35(9), mean: 1252.44, max: 1342.50
Date: 02-24 at 15:34:08, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1165.35(9), mean: 1244.66, max: 1276.40
Date: 02-24 at 15:36:23, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1165.35(9), mean: 1239.31, max: 1315.66
Date: 02-24 at 15:38:42, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1165.35(9), mean: 1253.56, max: 1338.47
Date: 02-24 at 15:40:56, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1165.35(9), mean: 1229.56, max: 1316.32
Date: 02-24 at 15:43:07, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1165.35(9), mean: 2646.94, max: 3132.23
Date: 02-24 at 15:45:02, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1165.35(9), mean: 2174.44, max: 2802.07
Date: 02-24 at 15:46:56, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1165.35(9), mean: 2073.81, max: 2571.25
Date: 02-24 at 15:49:03, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1165.35(9), mean: 1941.83, max: 2402.17
Date: 02-24 at 15:51:28, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1165.35(9), mean: 2680.98, max: 3396.46
Date: 02-24 at 15:53:13, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1165.35(9), mean: 2394.43, max: 3200.52
