Date: 07-03 at 03:57:56, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1931.70(19) mean: 2747.91, max: 3213.11
Date: 07-03 at 03:59:33, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1847.90(18) mean: 2760.16, max: 3279.28
Date: 07-03 at 04:01:04, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1800.73(18) mean: 2782.51, max: 3342.60
Date: 07-03 at 04:02:32, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1781.36(18) mean: 2728.78, max: 3336.97
Date: 07-03 at 04:04:05, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1781.36(17) mean: 2620.33, max: 3353.65
Date: 07-03 at 04:05:43, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1781.36(17) mean: 2514.31, max: 3385.25
Date: 07-03 at 04:07:15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1781.36(17) mean: 2458.13, max: 3279.58
Date: 07-03 at 04:09:02, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1781.36(17) mean: 1974.15, max: 2134.03
Date: 07-03 at 04:10:34, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1776.73(18) mean: 1950.56, max: 2184.92
Date: 07-03 at 04:12:13, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 1908.23, max: 2055.92
Date: 07-03 at 04:13:46, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 1955.62, max: 2124.42
Date: 07-03 at 04:15:10, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 2008.03, max: 2203.57
Date: 07-03 at 04:16:44, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 1918.42, max: 2113.57
Date: 07-03 at 04:18:16, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 1943.43, max: 2133.71
Date: 07-03 at 04:19:44, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 1980.07, max: 2429.72
Date: 07-03 at 04:21:19, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 1950.25, max: 2460.39
Date: 07-03 at 04:22:49, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 2011.47, max: 2396.65
Date: 07-03 at 04:24:25, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 1872.86, max: 1976.39
Date: 07-03 at 04:26:02, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 1964.74, max: 2143.52
Date: 07-03 at 04:27:34, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 1862.85, max: 2180.11
Date: 07-03 at 04:29:09, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 1861.32, max: 1951.39
Date: 07-03 at 04:30:40, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1764.99(17) mean: 1920.99, max: 2018.71
