Date: 12-23 at 20:35:24, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1945.37(19), mean: 2798.20, max: 3243.11
Date: 12-23 at 20:36:24, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1807.75(18), mean: 2635.36, max: 3282.11
Date: 12-23 at 20:37:20, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1807.71(18), mean: 2530.57, max: 3308.68
Date: 12-23 at 20:38:24, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1807.71(18), mean: 2268.90, max: 3052.32
Date: 12-23 at 20:39:26, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1807.71(18), mean: 2110.36, max: 3030.78
Date: 12-23 at 20:40:22, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1807.71(18), mean: 2151.92, max: 3061.40
Date: 12-23 at 20:41:26, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1807.71(18), mean: 2143.18, max: 3117.05
Date: 12-23 at 20:42:25, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1807.71(18), mean: 2184.23, max: 2857.45
Date: 12-23 at 20:43:22, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1807.71(18), mean: 2114.41, max: 2400.02
Date: 12-23 at 20:44:27, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1807.71(18), mean: 1883.06, max: 2031.50
Date: 12-23 at 20:45:26, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1806.78(19), mean: 1858.29, max: 1999.30
Date: 12-23 at 20:46:22, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1767.91(18), mean: 1905.34, max: 2085.06
Date: 12-23 at 20:47:23, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1767.91(18), mean: 1948.57, max: 2155.66
Date: 12-23 at 20:48:25, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1767.91(18), mean: 1864.81, max: 2210.61
Date: 12-23 at 20:49:25, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1767.91(18), mean: 1878.29, max: 2036.74
Date: 12-23 at 20:50:28, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1767.91(18), mean: 1862.89, max: 1999.48
Date: 12-23 at 20:51:18, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1767.91(18), mean: 1985.34, max: 2162.19
Date: 12-23 at 20:52:18, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1767.91(18), mean: 1941.10, max: 2197.58
Date: 12-23 at 20:53:21, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1767.91(18), mean: 1889.90, max: 2043.53
Date: 12-23 at 20:54:14, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1767.91(18), mean: 1939.87, max: 2123.09
Date: 12-23 at 20:55:11, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1767.91(18), mean: 2027.70, max: 2385.30
Date: 12-23 at 20:56:14, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1749.29(19), mean: 1898.33, max: 2312.32
