Date: 07-23 at 23:31:38, #particle: 70, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1785.21(22), mean: 2526.40, max: 2743.58
Date: 07-23 at 23:36:09, #particle: 70, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1727.03(22), mean: 2201.34, max: 2733.63
Date: 07-23 at 23:40:21, #particle: 70, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1703.67(22), mean: 2199.25, max: 2725.86
Date: 07-23 at 23:44:57, #particle: 70, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1701.16(21), mean: 2001.81, max: 2722.03
Date: 07-23 at 23:49:27, #particle: 70, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1690.54(21), mean: 1998.17, max: 2734.91
Date: 07-23 at 23:53:45, #particle: 70, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.69(21), mean: 1977.96, max: 2738.26
Date: 07-23 at 23:58:39, #particle: 70, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.69(21), mean: 1935.18, max: 2741.63
Date: 07-24 at 00:04:17, #particle: 70, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1686.69(21), mean: 1884.04, max: 2716.13
Date: 07-24 at 00:10:12, #particle: 70, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1682.34(22), mean: 1748.84, max: 1893.76
Date: 07-24 at 00:15:52, #particle: 70, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.26(21), mean: 1740.39, max: 1887.65
Date: 07-24 at 00:21:40, #particle: 70, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.26(21), mean: 1736.76, max: 1913.98
Date: 07-24 at 00:27:36, #particle: 70, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.26(21), mean: 1736.76, max: 1974.42
Date: 07-24 at 00:32:53, #particle: 70, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.26(21), mean: 1752.80, max: 2009.34
Date: 07-24 at 00:38:27, #particle: 70, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.26(21), mean: 1756.98, max: 2058.23
Date: 07-24 at 00:44:22, #particle: 70, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.26(21), mean: 1733.53, max: 1803.21
Date: 07-24 at 00:50:06, #particle: 70, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.26(21), mean: 1736.82, max: 1814.40
Date: 07-24 at 00:55:28, #particle: 70, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.26(21), mean: 1754.80, max: 1846.42
Date: 07-24 at 01:01:09, #particle: 70, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.26(21), mean: 1758.23, max: 1870.61
Date: 07-24 at 01:06:44, #particle: 70, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1679.69(21), mean: 1744.77, max: 1858.69
Date: 07-24 at 01:12:36, #particle: 70, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1678.96(22), mean: 1729.65, max: 1801.00
Date: 07-24 at 01:18:13, #particle: 70, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1678.96(22), mean: 1738.86, max: 1829.58
Date: 07-24 at 01:23:49, #particle: 70, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1678.96(22), mean: 1746.93, max: 1833.86
Date: 07-24 at 01:29:39, #particle: 70, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1678.96(22), mean: 1747.77, max: 1870.24
Date: 07-24 at 01:35:31, #particle: 70, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1678.96(22), mean: 1730.75, max: 1839.47
Date: 07-24 at 01:41:16, #particle: 70, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1678.96(22), mean: 1741.89, max: 1869.19
