Date: 09-19 at 13:39:10, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 1362.12(11), mean: 3427.58, max: 3980.50
Date: 09-19 at 13:40:42, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 1185.29(11), mean: 3379.82, max: 3866.54
Date: 09-19 at 13:42:13, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 1146.24(11), mean: 2971.68, max: 3706.15
Date: 09-19 at 13:43:45, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 1112.08(11), mean: 2991.24, max: 3741.63
Date: 09-19 at 13:45:20, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 1109.92(11), mean: 2633.29, max: 3649.30
Date: 09-19 at 13:46:53, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 1109.92(11), mean: 2427.87, max: 3452.98
Date: 09-19 at 13:48:33, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 1081.28(14), mean: 1264.55, max: 1405.86
Date: 09-19 at 13:50:09, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 1070.21(14), mean: 1239.85, max: 1418.44
Date: 09-19 at 13:51:41, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 1053.39(14), mean: 1155.72, max: 1255.11
Date: 09-19 at 13:53:13, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 977.68(13), mean: 1123.37, max: 1258.04
Date: 09-19 at 13:54:42, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 906.75(12), mean: 1082.76, max: 1301.86
Date: 09-19 at 13:56:08, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 904.15(12), mean: 1103.20, max: 1185.52
Date: 09-19 at 13:57:39, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 904.15(12), mean: 1085.84, max: 1227.33
Date: 09-19 at 13:59:08, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 904.15(12), mean: 1038.20, max: 1111.32
Date: 09-19 at 14:00:42, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 904.15(12), mean: 1007.18, max: 1080.13
Date: 09-19 at 14:02:11, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 867.08(11), mean: 1013.28, max: 1088.23
Date: 09-19 at 14:03:38, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 867.08(11), mean: 970.07, max: 1051.40
Date: 09-19 at 14:05:05, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 867.08(11), mean: 968.98, max: 1043.78
Date: 09-19 at 14:06:34, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 867.08(11), mean: 977.61, max: 1075.02
Date: 09-19 at 14:08:04, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 867.08(11), mean: 960.37, max: 1044.29
Date: 09-19 at 14:09:35, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 867.08(11), mean: 1141.65, max: 1345.26
Date: 09-19 at 14:11:04, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 867.08(11), mean: 961.84, max: 1125.10
Date: 09-19 at 14:12:31, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 857.73(10), mean: 919.62, max: 1019.33
Date: 09-19 at 14:13:58, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.07, best obj: 857.73(10), mean: 997.34, max: 1102.22
