Date: 07-27 at 01:42:56, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 1162.61(4), mean: 2314.88, max: 4116.79
Date: 07-27 at 01:43:59, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 1083.75(4), mean: 1651.58, max: 2839.87
Date: 07-27 at 01:44:59, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 1078.09(4), mean: 1514.33, max: 2343.08
Date: 07-27 at 01:46:04, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 1059.96(4), mean: 1494.64, max: 2252.22
Date: 07-27 at 01:46:59, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 993.21(5), mean: 1063.26, max: 1149.33
Date: 07-27 at 01:47:58, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 952.20(4), mean: 1099.94, max: 1246.51
Date: 07-27 at 01:49:01, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 949.81(4), mean: 1152.11, max: 1286.02
Date: 07-27 at 01:49:57, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 949.81(4), mean: 1018.62, max: 1174.90
Date: 07-27 at 01:50:59, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 949.81(4), mean: 986.68, max: 1092.37
Date: 07-27 at 01:51:57, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 942.59(5), mean: 973.10, max: 1105.57
Date: 07-27 at 01:52:58, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 940.17(5), mean: 983.59, max: 1039.91
Date: 07-27 at 01:53:58, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 940.17(5), mean: 968.35, max: 1024.60
Date: 07-27 at 01:55:01, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 940.17(5), mean: 1026.61, max: 1156.31
Date: 07-27 at 01:55:59, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 940.17(5), mean: 980.07, max: 1061.49
Date: 07-27 at 01:57:01, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 940.17(5), mean: 1014.26, max: 1075.57
Date: 07-27 at 01:58:01, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 939.45(5), mean: 957.20, max: 1091.92
Date: 07-27 at 01:59:04, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 938.06(5), mean: 1009.17, max: 1049.74
