Date: 01-16 at 04:55:38, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 1150.49(8), mean: 3291.22, max: 4351.59
Date: 01-16 at 04:56:40, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 1050.00(8), mean: 2480.65, max: 3719.55
Date: 01-16 at 04:57:43, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 917.65(7), mean: 1907.21, max: 3017.15
Date: 01-16 at 04:58:42, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 848.52(6), mean: 1228.81, max: 2095.20
Date: 01-16 at 04:59:43, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 848.17(6), mean: 1255.43, max: 2127.81
Date: 01-16 at 05:00:43, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 844.32(6), mean: 1149.62, max: 2010.75
Date: 01-16 at 05:01:45, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 844.32(6), mean: 941.79, max: 1052.06
Date: 01-16 at 05:02:43, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 844.32(6), mean: 948.21, max: 1060.10
Date: 01-16 at 05:03:43, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 844.32(6), mean: 973.82, max: 1105.04
Date: 01-16 at 05:04:41, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 844.32(6), mean: 935.79, max: 1019.38
Date: 01-16 at 05:05:44, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 843.83(6), mean: 3045.89, max: 3839.26
Date: 01-16 at 05:06:44, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 843.83(6), mean: 1446.41, max: 3233.34
Date: 01-16 at 05:07:46, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 843.83(6), mean: 1451.80, max: 3139.52
Date: 01-16 at 05:08:45, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 843.83(6), mean: 1241.72, max: 2382.21
Date: 01-16 at 05:09:47, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 843.83(6), mean: 3015.45, max: 3904.31
Date: 01-16 at 05:10:46, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 786.38, best obj: 843.83(6), mean: 1248.71, max: 2822.31
