Date: 07-06 at 03:35:34, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1715.43(20) mean: 2691.79, max: 2915.97
Date: 07-06 at 03:36:51, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1642.26(20) mean: 2620.40, max: 2942.38
Date: 07-06 at 03:38:14, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1634.16(20) mean: 2007.33, max: 2836.68
Date: 07-06 at 03:39:33, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1605.90(20) mean: 1706.35, max: 1769.99
Date: 07-06 at 03:40:43, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1593.91(20) mean: 1736.42, max: 1810.62
Date: 07-06 at 03:42:07, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1567.76(20) mean: 1616.09, max: 1674.24
Date: 07-06 at 03:43:36, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1561.70(20) mean: 1596.51, max: 1633.26
Date: 07-06 at 03:44:49, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1667.52, max: 1732.41
Date: 07-06 at 03:46:05, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1692.33, max: 1759.36
Date: 07-06 at 03:47:25, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1678.69, max: 1801.58
Date: 07-06 at 03:48:42, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1682.38, max: 1828.40
Date: 07-06 at 03:50:04, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1642.67, max: 1684.16
Date: 07-06 at 03:51:12, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1718.61, max: 1810.58
Date: 07-06 at 03:52:25, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1707.42, max: 1839.69
Date: 07-06 at 03:53:52, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1688.92, max: 1873.01
Date: 07-06 at 03:55:09, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1636.62, max: 1683.37
Date: 07-06 at 03:56:32, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1702.13, max: 1829.36
Date: 07-06 at 03:57:48, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1694.90, max: 1863.28
Date: 07-06 at 03:59:10, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1651.02, max: 1818.71
Date: 07-06 at 04:00:29, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.24(20) mean: 1648.15, max: 1844.24
Date: 07-06 at 04:01:54, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1552.08(20) mean: 1622.26, max: 1787.53
Date: 07-06 at 04:03:06, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1548.82(20) mean: 1665.74, max: 1816.16
Date: 07-06 at 04:04:22, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1535.26(19) mean: 1676.43, max: 1880.45
Date: 07-06 at 04:05:39, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1535.26(19) mean: 1654.73, max: 1901.77
Date: 07-06 at 04:06:51, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1535.26(19) mean: 1690.50, max: 1939.60
