Date: 07-05 at 17:59:02, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1673.40(21) mean: 2389.61, max: 2882.84
Date: 07-05 at 18:00:25, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1622.53(21) mean: 2380.06, max: 2835.36
Date: 07-05 at 18:01:59, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1614.29(21) mean: 2384.93, max: 2864.48
Date: 07-05 at 18:03:37, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1614.29(21) mean: 1954.04, max: 2912.94
Date: 07-05 at 18:05:07, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1601.43(20) mean: 1944.22, max: 2840.12
Date: 07-05 at 18:06:41, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1601.43(20) mean: 1819.57, max: 2825.67
Date: 07-05 at 18:08:04, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1601.43(20) mean: 1866.54, max: 2781.14
Date: 07-05 at 18:09:47, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1601.43(20) mean: 1657.89, max: 1784.25
Date: 07-05 at 18:11:15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1600.69(22) mean: 1663.38, max: 1812.50
Date: 07-05 at 18:12:41, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1600.14(22) mean: 1693.17, max: 1853.30
Date: 07-05 at 18:14:25, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1594.15(22) mean: 1629.67, max: 1666.24
Date: 07-05 at 18:15:44, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1594.15(22) mean: 1678.12, max: 1742.66
Date: 07-05 at 18:17:14, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1586.18(20) mean: 1671.88, max: 1756.33
Date: 07-05 at 18:19:03, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1584.13(20) mean: 1638.07, max: 1688.97
Date: 07-05 at 18:20:22, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1584.13(20) mean: 1671.96, max: 1730.89
Date: 07-05 at 18:21:57, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1582.25(21) mean: 1652.80, max: 1738.17
Date: 07-05 at 18:23:36, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1582.25(21) mean: 1635.10, max: 1680.18
Date: 07-05 at 18:25:15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1582.25(21) mean: 1605.88, max: 1635.74
Date: 07-05 at 18:26:48, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1582.25(21) mean: 1613.06, max: 1653.13
Date: 07-05 at 18:28:21, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1582.25(21) mean: 1659.99, max: 1722.91
Date: 07-05 at 18:29:46, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1582.25(21) mean: 1676.41, max: 1756.97
Date: 07-05 at 18:31:27, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1582.18(22) mean: 1686.52, max: 1980.88
Date: 07-05 at 18:32:58, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1561.53(19) mean: 1608.59, max: 1685.06
