Date: 07-01 at 13:36:30, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1433.82(15) mean: 2698.57, max: 3523.16
Date: 07-01 at 13:37:43, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1353.92(13) mean: 2662.29, max: 3455.09
Date: 07-01 at 13:38:52, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1321.02(13) mean: 1972.56, max: 2964.85
Date: 07-01 at 13:40:00, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.36(13) mean: 1867.68, max: 2690.36
Date: 07-01 at 13:41:07, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.36(13) mean: 1855.88, max: 2553.61
Date: 07-01 at 13:42:21, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.36(13) mean: 1870.10, max: 2534.87
Date: 07-01 at 13:43:27, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.36(13) mean: 1853.19, max: 2387.99
Date: 07-01 at 13:44:48, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.36(13) mean: 1395.68, max: 1473.49
Date: 07-01 at 13:46:00, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.36(13) mean: 1515.77, max: 1658.83
Date: 07-01 at 13:47:11, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.36(13) mean: 1441.95, max: 1689.65
Date: 07-01 at 13:48:23, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1300.36(13) mean: 1414.27, max: 1693.25
Date: 07-01 at 13:49:37, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1268.76(13) mean: 1354.89, max: 1437.98
Date: 07-01 at 13:50:49, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1267.65(13) mean: 1364.17, max: 1458.15
Date: 07-01 at 13:52:03, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1267.65(13) mean: 1422.46, max: 1527.65
Date: 07-01 at 13:53:18, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1267.65(13) mean: 1367.21, max: 1495.16
Date: 07-01 at 13:54:36, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1267.65(13) mean: 1336.99, max: 1449.90
Date: 07-01 at 13:55:50, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1263.83(12) mean: 1358.50, max: 1496.80
Date: 07-01 at 13:57:02, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1259.64(12) mean: 1370.99, max: 1492.31
Date: 07-01 at 13:58:26, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1259.64(12) mean: 1342.06, max: 1491.92
Date: 07-01 at 13:59:40, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1256.54(13) mean: 1316.93, max: 1407.86
