Date: 07-20 at 06:58:03, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1603.65(7) mean: 2751.34, max: 3519.96
Date: 07-20 at 06:58:38, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1480.81(9) mean: 2207.93, max: 3280.32
Date: 07-20 at 06:59:19, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1366.17(8) mean: 1997.86, max: 3007.52
Date: 07-20 at 07:00:02, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1355.48(8) mean: 1902.23, max: 2997.27
Date: 07-20 at 07:00:50, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1355.48(8) mean: 1447.81, max: 1566.98
Date: 07-20 at 07:01:30, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1355.48(8) mean: 1481.77, max: 1613.68
Date: 07-20 at 07:02:11, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1355.48(8) mean: 1534.06, max: 1670.00
Date: 07-20 at 07:02:57, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1355.48(8) mean: 1412.45, max: 1480.77
Date: 07-20 at 07:03:40, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1343.68(12) mean: 1390.52, max: 1472.90
Date: 07-20 at 07:04:26, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1306.62(11) mean: 1408.89, max: 1502.07
Date: 07-20 at 07:05:07, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1294.88(11) mean: 1399.86, max: 1545.85
Date: 07-20 at 07:05:52, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1294.88(11) mean: 1426.06, max: 1581.57
Date: 07-20 at 07:06:34, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1284.52(13) mean: 1434.40, max: 1597.69
Date: 07-20 at 07:07:19, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.80(12) mean: 1437.80, max: 1629.13
Date: 07-20 at 07:08:03, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.80(12) mean: 1453.35, max: 1657.26
Date: 07-20 at 07:08:46, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.80(12) mean: 1440.67, max: 1614.83
Date: 07-20 at 07:09:32, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.80(12) mean: 1403.49, max: 1590.13
Date: 07-20 at 07:10:22, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.80(12) mean: 1366.75, max: 1471.34
Date: 07-20 at 07:11:09, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.80(12) mean: 1353.72, max: 1539.42
Date: 07-20 at 07:11:56, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.75(12) mean: 1324.74, max: 1374.15
