Date: 02-02 at 05:41:43, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1589.01(6), mean: 3054.56, max: 3566.82
Date: 02-02 at 05:43:05, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1453.55(6), mean: 2985.07, max: 3430.74
Date: 02-02 at 05:44:29, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1379.93(6), mean: 1510.45, max: 1635.51
Date: 02-02 at 05:45:52, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1337.91(11), mean: 1528.50, max: 1684.23
Date: 02-02 at 05:47:07, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1319.12(11), mean: 1523.14, max: 1675.92
Date: 02-02 at 05:48:31, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1293.98(11), mean: 1537.36, max: 1675.53
Date: 02-02 at 05:49:51, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1293.98(11), mean: 1572.69, max: 1702.37
Date: 02-02 at 05:51:04, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1290.05(13), mean: 1535.25, max: 1698.67
Date: 02-02 at 05:52:37, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1285.06(13), mean: 1352.16, max: 1417.20
Date: 02-02 at 05:54:02, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1285.06(13), mean: 1372.13, max: 1435.54
Date: 02-02 at 05:55:22, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1285.06(13), mean: 1377.00, max: 1461.13
Date: 02-02 at 05:57:03, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1285.06(13), mean: 1377.79, max: 1454.87
Date: 02-02 at 05:58:33, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1285.06(13), mean: 1376.15, max: 1470.75
Date: 02-02 at 06:00:11, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1285.06(13), mean: 2837.21, max: 3269.89
Date: 02-02 at 06:01:40, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1285.06(13), mean: 1516.73, max: 1612.34
Date: 02-02 at 06:02:59, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1285.06(13), mean: 1502.45, max: 1572.61
Date: 02-02 at 06:04:29, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1285.06(13), mean: 1529.59, max: 1617.57
Date: 02-02 at 06:05:40, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1285.06(13), mean: 2682.95, max: 3128.10
Date: 02-02 at 06:07:00, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1285.06(13), mean: 1565.64, max: 2733.28
