Date: 12-20 at 02:42:43, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1117.63(5), mean: 2573.25, max: 3233.08
Date: 12-20 at 02:43:41, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 1006.68(7), mean: 1757.23, max: 2511.88
Date: 12-20 at 02:44:30, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 993.24(7), mean: 1654.61, max: 2257.16
Date: 12-20 at 02:45:21, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 980.18(7), mean: 1672.54, max: 2277.41
Date: 12-20 at 02:46:18, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 978.44(7), mean: 1576.15, max: 2227.84
Date: 12-20 at 02:47:18, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 978.44(7), mean: 1087.56, max: 1199.76
Date: 12-20 at 02:48:15, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 978.44(7), mean: 1077.05, max: 1225.90
Date: 12-20 at 02:49:13, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 978.44(7), mean: 1099.19, max: 1267.92
Date: 12-20 at 02:50:09, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 978.44(7), mean: 1083.38, max: 1340.82
Date: 12-20 at 02:51:06, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 978.44(7), mean: 1187.63, max: 1419.90
Date: 12-20 at 02:52:01, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 973.14(7), mean: 1178.43, max: 1522.19
Date: 12-20 at 02:52:53, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 946.38(7), mean: 1184.72, max: 1558.72
Date: 12-20 at 02:53:46, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 944.16(7), mean: 1223.25, max: 1609.65
Date: 12-20 at 02:54:45, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 940.97(7), mean: 1141.18, max: 1431.41
Date: 12-20 at 02:55:42, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 940.97(7), mean: 1002.52, max: 1106.80
Date: 12-20 at 02:56:38, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 940.97(7), mean: 1001.33, max: 1067.88
Date: 12-20 at 02:57:33, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 940.97(7), mean: 1021.21, max: 1099.62
Date: 12-20 at 02:58:30, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 925.25(7), mean: 968.95, max: 1021.72
Date: 12-20 at 02:59:25, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 925.25(7), mean: 1012.92, max: 1065.15
Date: 12-20 at 03:00:18, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 925.25(7), mean: 967.72, max: 1067.27
Date: 12-20 at 03:01:11, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 925.25(7), mean: 1006.19, max: 1086.09
Date: 12-20 at 03:02:08, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 925.25(7), mean: 955.94, max: 1013.94
Date: 12-20 at 03:02:59, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 925.25(7), mean: 1097.11, max: 1316.94
Date: 12-20 at 03:03:57, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 920.58(7), mean: 1010.13, max: 1317.74
Date: 12-20 at 03:04:50, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 874.87, best obj: 920.58(7), mean: 957.90, max: 1164.17
