Date: 06-30 at 00:07:01, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1627.54(7) mean: 3291.85, max: 3826.61
Date: 06-30 at 00:08:01, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1455.45(7) mean: 2443.73, max: 3172.43
Date: 06-30 at 00:09:11, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1419.91(7) mean: 2314.83, max: 2902.17
Date: 06-30 at 00:10:18, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1397.45(6) mean: 2262.13, max: 2807.72
Date: 06-30 at 00:11:31, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1397.45(6) mean: 2034.85, max: 2744.98
Date: 06-30 at 00:12:33, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1397.45(6) mean: 1827.40, max: 2510.50
Date: 06-30 at 00:14:03, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1386.78(12) mean: 1471.74, max: 1616.43
Date: 06-30 at 00:15:24, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1329.32(12) mean: 1486.40, max: 1634.77
Date: 06-30 at 00:16:40, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1329.32(12) mean: 1501.16, max: 1626.54
Date: 06-30 at 00:17:55, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1329.32(12) mean: 1504.26, max: 1599.83
Date: 06-30 at 00:19:23, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1279.30(11) mean: 1357.46, max: 1394.20
Date: 06-30 at 00:20:33, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1264.02(11) mean: 1403.80, max: 1469.33
Date: 06-30 at 00:21:44, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1259.31(10) mean: 1461.56, max: 1541.43
Date: 06-30 at 00:23:05, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1259.31(10) mean: 1499.68, max: 1585.59
Date: 06-30 at 00:24:18, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1259.31(10) mean: 1467.84, max: 1590.06
Date: 06-30 at 00:25:43, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1259.31(10) mean: 1327.53, max: 1382.73
Date: 06-30 at 00:27:12, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1259.31(10) mean: 1348.96, max: 1422.58
Date: 06-30 at 00:28:42, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1259.31(10) mean: 1316.88, max: 1376.34
Date: 06-30 at 00:30:04, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1254.41(11) mean: 1299.84, max: 1375.38
Date: 06-30 at 00:31:11, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1242.55(12) mean: 1299.55, max: 1380.13
Date: 06-30 at 00:32:33, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1234.09(12) mean: 1316.15, max: 1362.42
Date: 06-30 at 00:33:51, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1227.54(10) mean: 1276.44, max: 1393.20
Date: 06-30 at 00:35:07, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1225.15(10) mean: 1263.44, max: 1338.63
Date: 06-30 at 00:36:31, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1219.35(11) mean: 1249.93, max: 1299.71
Date: 06-30 at 00:37:43, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1219.35(11) mean: 1268.64, max: 1322.37
Date: 06-30 at 00:39:05, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1219.35(11) mean: 1274.34, max: 1370.67
Date: 06-30 at 00:40:32, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1219.35(11) mean: 1256.26, max: 1316.08
Date: 06-30 at 00:41:47, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1219.35(11) mean: 1289.70, max: 1356.68
Date: 06-30 at 00:43:06, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1219.35(11) mean: 1274.85, max: 1366.01
Date: 06-30 at 00:44:28, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1219.35(11) mean: 1289.63, max: 1389.36
Date: 06-30 at 00:45:59, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1219.35(11) mean: 1265.86, max: 1309.43
Date: 06-30 at 00:47:10, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1208.67(11) mean: 1251.62, max: 1293.43
Date: 06-30 at 00:48:29, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1208.67(11) mean: 1254.82, max: 1316.94
Date: 06-30 at 00:49:51, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1208.67(11) mean: 1236.00, max: 1274.84
Date: 06-30 at 00:50:52, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1208.67(11) mean: 1230.46, max: 1269.06
Date: 06-30 at 00:51:58, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1207.48(11) mean: 1229.05, max: 1269.06
Date: 06-30 at 00:53:13, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1207.48(11) mean: 1231.15, max: 1290.36
Date: 06-30 at 00:54:29, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1207.48(11) mean: 1221.74, max: 1262.83
Date: 06-30 at 00:55:52, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1207.48(11) mean: 1228.66, max: 1307.37
Date: 06-30 at 00:56:56, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1207.48(11) mean: 1214.64, max: 1252.72
Date: 06-30 at 00:58:18, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1207.48(11) mean: 1216.74, max: 1287.28
