Date: 06-29 at 15:59:30, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1539.97(11) mean: 3129.24, max: 3722.29
Date: 06-29 at 16:00:32, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1433.32(11) mean: 2321.57, max: 3255.60
Date: 06-29 at 16:01:44, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1401.12(11) mean: 2308.44, max: 3250.80
Date: 06-29 at 16:03:00, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1334.00(10) mean: 2127.50, max: 3024.50
Date: 06-29 at 16:04:09, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1321.71(9) mean: 2082.34, max: 2881.06
Date: 06-29 at 16:05:11, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1303.55(9) mean: 1834.91, max: 2490.89
Date: 06-29 at 16:06:31, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1303.55(9) mean: 1682.14, max: 2308.87
Date: 06-29 at 16:07:47, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1303.55(9) mean: 1439.30, max: 1537.07
Date: 06-29 at 16:08:55, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1303.55(9) mean: 1394.71, max: 1433.99
Date: 06-29 at 16:09:59, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1303.55(9) mean: 1445.58, max: 1492.02
Date: 06-29 at 16:11:05, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1294.32(11) mean: 1384.59, max: 1462.83
Date: 06-29 at 16:12:18, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1286.03(11) mean: 1368.63, max: 1444.03
Date: 06-29 at 16:13:22, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1278.59(11) mean: 1401.68, max: 1480.58
Date: 06-29 at 16:14:34, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1276.90(11) mean: 1443.64, max: 1507.03
Date: 06-29 at 16:15:42, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1276.90(11) mean: 1440.07, max: 1547.39
Date: 06-29 at 16:16:51, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1276.90(11) mean: 1466.78, max: 1587.52
Date: 06-29 at 16:18:00, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1276.90(11) mean: 1502.66, max: 1623.06
Date: 06-29 at 16:19:12, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1276.90(11) mean: 1366.91, max: 1420.74
Date: 06-29 at 16:20:22, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1276.90(11) mean: 1383.95, max: 1433.97
Date: 06-29 at 16:21:36, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1276.90(11) mean: 1405.28, max: 1476.42
Date: 06-29 at 16:22:43, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1276.90(11) mean: 1415.17, max: 1530.98
Date: 06-29 at 16:23:53, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1276.90(11) mean: 1313.58, max: 1350.52
Date: 06-29 at 16:24:58, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1276.90(11) mean: 1349.91, max: 1408.47
Date: 06-29 at 16:26:08, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1276.90(11) mean: 1343.36, max: 1426.43
Date: 06-29 at 16:27:15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1239.75(10) mean: 1290.85, max: 1323.87
Date: 06-29 at 16:28:16, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1235.72(10) mean: 1313.14, max: 1359.25
Date: 06-29 at 16:29:21, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1235.72(10) mean: 1289.25, max: 1324.80
Date: 06-29 at 16:30:14, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1235.72(10) mean: 1341.14, max: 1386.57
Date: 06-29 at 16:31:17, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1233.54(10) mean: 1255.38, max: 1290.58
Date: 06-29 at 16:32:22, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1233.54(10) mean: 1261.65, max: 1301.30
