Date: 12-24 at 21:00:55, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1647.97(15), mean: 3421.19, max: 3749.62
Date: 12-24 at 21:01:51, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1440.39(14), mean: 3392.38, max: 3734.15
Date: 12-24 at 21:02:44, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1413.23(14), mean: 3366.24, max: 3685.35
Date: 12-24 at 21:03:37, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1362.05(14), mean: 3366.05, max: 3710.54
Date: 12-24 at 21:04:33, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1356.43(14), mean: 3043.77, max: 3558.62
Date: 12-24 at 21:05:22, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1260.98(14), mean: 2646.07, max: 3230.39
Date: 12-24 at 21:06:21, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1115.69(16), mean: 1761.17, max: 3221.44
Date: 12-24 at 21:07:17, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1047.60(14), mean: 1494.22, max: 2917.74
Date: 12-24 at 21:08:16, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1042.60(14), mean: 1468.79, max: 2875.36
Date: 12-24 at 21:09:12, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1042.60(14), mean: 1191.07, max: 1373.94
Date: 12-24 at 21:10:10, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1019.19(14), mean: 1145.35, max: 1399.99
Date: 12-24 at 21:11:05, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 989.30(13), mean: 1100.19, max: 1347.48
Date: 12-24 at 21:11:56, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 989.30(13), mean: 1099.17, max: 1246.79
Date: 12-24 at 21:12:51, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 953.80(13), mean: 1064.37, max: 1159.49
Date: 12-24 at 21:13:44, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 931.64(13), mean: 1052.72, max: 1169.15
Date: 12-24 at 21:14:35, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 931.64(12), mean: 1030.27, max: 1169.57
Date: 12-24 at 21:15:28, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 930.25(12), mean: 966.74, max: 1100.81
Date: 12-24 at 21:16:17, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 930.25(12), mean: 964.78, max: 1077.95
Date: 12-24 at 21:17:09, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 930.25(12), mean: 958.73, max: 1111.67
Date: 12-24 at 21:17:57, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 930.25(12), mean: 980.85, max: 1071.52
Date: 12-24 at 21:18:52, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 930.25(12), mean: 971.97, max: 1106.39
Date: 12-24 at 21:19:44, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 930.25(12), mean: 986.18, max: 1144.93
Date: 12-24 at 21:20:34, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 927.61(12), mean: 955.67, max: 1027.24
Date: 12-24 at 21:21:26, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 927.61(12), mean: 943.61, max: 991.94
Date: 12-24 at 21:22:20, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 927.61(12), mean: 935.18, max: 989.05
Date: 12-24 at 21:23:13, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 927.61(12), mean: 929.45, max: 931.41
Date: 12-24 at 21:24:07, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 897.49(12), mean: 927.29, max: 930.25
Date: 12-24 at 21:25:06, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 897.49(11), mean: 925.18, max: 930.25
Date: 12-24 at 21:25:51, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 897.49(11), mean: 897.49, max: 897.49
Date: 12-24 at 21:26:40, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 897.49(11), mean: 897.49, max: 897.49
Date: 12-24 at 21:27:30, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 897.49(11), mean: 897.49, max: 897.49
Date: 12-24 at 21:28:17, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 897.49(11), mean: 897.49, max: 897.49
Date: 12-24 at 21:29:10, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 897.49(11), mean: 897.49, max: 897.49
Date: 12-24 at 21:29:57, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 897.49(11), mean: 897.49, max: 897.49
Date: 12-24 at 21:30:49, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 897.49(11), mean: 897.49, max: 897.49
Date: 12-24 at 21:31:39, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 897.49(11), mean: 897.49, max: 897.49
Date: 12-24 at 21:32:27, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 897.49(11), mean: 897.49, max: 897.49
