Date: 07-01 at 13:29:11, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1517.46(14) mean: 3090.88, max: 3849.43
Date: 07-01 at 13:30:16, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1258.95(14) mean: 3058.85, max: 3848.81
Date: 07-01 at 13:31:23, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1097.98(13) mean: 2975.34, max: 3768.05
Date: 07-01 at 13:32:30, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1068.35(13) mean: 2568.55, max: 3603.04
Date: 07-01 at 13:33:33, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1049.80(13) mean: 2449.53, max: 3513.54
Date: 07-01 at 13:34:44, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1046.58(13) mean: 1295.93, max: 1523.42
Date: 07-01 at 13:35:54, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1046.58(13) mean: 1348.27, max: 1585.60
Date: 07-01 at 13:37:00, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1027.40(14) mean: 1144.09, max: 1278.35
Date: 07-01 at 13:38:03, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1011.55(14) mean: 1140.06, max: 1280.05
Date: 07-01 at 13:39:11, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 989.61(13) mean: 1117.69, max: 1248.32
Date: 07-01 at 13:40:21, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 989.61(13) mean: 1106.61, max: 1228.08
Date: 07-01 at 13:41:25, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 960.12(13) mean: 1045.28, max: 1138.28
Date: 07-01 at 13:42:25, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 912.87(13) mean: 1011.06, max: 1108.43
Date: 07-01 at 13:43:33, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 871.54(11) mean: 1032.09, max: 1142.63
Date: 07-01 at 13:44:36, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 862.54(11) mean: 974.97, max: 1133.77
Date: 07-01 at 13:45:38, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 860.21(11) mean: 944.89, max: 1053.52
Date: 07-01 at 13:46:33, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 860.21(11) mean: 958.64, max: 1084.79
Date: 07-01 at 13:47:33, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 860.21(11) mean: 948.52, max: 1042.28
Date: 07-01 at 13:48:39, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 860.21(11) mean: 935.63, max: 1042.28
Date: 07-01 at 13:49:41, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 860.21(11) mean: 935.72, max: 1042.28
Date: 07-01 at 13:50:39, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 860.21(11) mean: 935.64, max: 1042.28
Date: 07-01 at 13:51:44, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 860.21(11) mean: 917.56, max: 1012.16
