Date: 12-22 at 13:37:55, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1189.62(12), mean: 2151.43, max: 2552.40
Date: 12-22 at 13:38:59, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1146.18(12), mean: 2143.53, max: 2530.02
Date: 12-22 at 13:40:09, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1131.43(12), mean: 2166.18, max: 2485.90
Date: 12-22 at 13:41:14, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1131.43(12), mean: 2120.65, max: 2520.26
Date: 12-22 at 13:42:17, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1131.43(12), mean: 2113.23, max: 2446.57
Date: 12-22 at 13:43:37, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1131.43(12), mean: 1243.74, max: 1376.59
Date: 12-22 at 13:44:38, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1122.37(13), mean: 1257.83, max: 1412.05
Date: 12-22 at 13:45:39, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1106.29(13), mean: 1296.49, max: 1448.47
Date: 12-22 at 13:46:44, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1106.29(13), mean: 1338.39, max: 1489.64
Date: 12-22 at 13:47:58, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1080.89(13), mean: 1138.66, max: 1211.35
Date: 12-22 at 13:48:57, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1076.20(13), mean: 1195.85, max: 1268.48
Date: 12-22 at 13:50:07, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1073.88(13), mean: 1151.51, max: 1314.56
Date: 12-22 at 13:51:08, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1073.62(13), mean: 1156.21, max: 1331.66
Date: 12-22 at 13:52:09, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1072.61(13), mean: 1192.29, max: 1378.51
Date: 12-22 at 13:53:19, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1072.61(13), mean: 1167.18, max: 1366.27
Date: 12-22 at 13:54:21, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1072.61(13), mean: 1178.98, max: 1313.74
Date: 12-22 at 13:55:24, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1072.61(13), mean: 1196.47, max: 1362.90
Date: 12-22 at 13:56:37, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1072.61(13), mean: 1122.17, max: 1184.03
Date: 12-22 at 13:57:38, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1065.13(13), mean: 1231.48, max: 1416.85
Date: 12-22 at 13:58:41, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1061.59(13), mean: 1245.11, max: 1400.30
Date: 12-22 at 13:59:48, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1061.59(13), mean: 1251.85, max: 1401.09
Date: 12-22 at 14:00:47, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1061.59(13), mean: 1296.28, max: 1454.69
Date: 12-22 at 14:01:55, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1061.59(13), mean: 1209.31, max: 1445.68
Date: 12-22 at 14:03:05, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1061.59(13), mean: 1091.80, max: 1140.78
Date: 12-22 at 14:04:12, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1038.70(12), mean: 1204.20, max: 1349.86
Date: 12-22 at 14:05:17, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1032.13(12), mean: 1196.55, max: 1311.18
Date: 12-22 at 14:06:14, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1032.13(12), mean: 1214.98, max: 1346.15
Date: 12-22 at 14:07:16, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1032.13(12), mean: 1184.92, max: 1360.06
Date: 12-22 at 14:08:23, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 953.63, best obj: 1032.13(12), mean: 1066.58, max: 1141.82
