Date: 07-10 at 07:30:25, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 1320.33(4) mean: 3608.80, max: 4440.13
Date: 07-10 at 07:31:01, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 1142.59(8) mean: 2623.39, max: 4036.82
Date: 07-10 at 07:31:41, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 979.35(8) mean: 2099.38, max: 3609.06
Date: 07-10 at 07:32:18, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 860.71(6) mean: 2107.01, max: 3609.66
Date: 07-10 at 07:32:49, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 854.43(6) mean: 1998.17, max: 3203.09
Date: 07-10 at 07:33:28, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 854.43(6) mean: 1472.04, max: 2467.37
Date: 07-10 at 07:34:08, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 814.86(8) mean: 938.42, max: 1083.17
Date: 07-10 at 07:34:43, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 781.84(8) mean: 979.83, max: 1160.61
Date: 07-10 at 07:35:12, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 745.57(6) mean: 823.84, max: 962.43
Date: 07-10 at 07:35:52, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 729.54(6) mean: 762.29, max: 832.49
Date: 07-10 at 07:36:26, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 717.64(6) mean: 747.98, max: 792.99
Date: 07-10 at 07:36:59, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 717.64(6) mean: 771.59, max: 792.99
Date: 07-10 at 07:37:39, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 717.64(6) mean: 747.70, max: 793.18
Date: 07-10 at 07:38:11, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 712.24(6) mean: 742.86, max: 782.73
Date: 07-10 at 07:38:45, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 711.40(6) mean: 712.19, max: 712.24
Date: 07-10 at 07:39:21, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 711.40(6) mean: 711.40, max: 711.40
Date: 07-10 at 07:39:54, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.17 best obj: 711.40(6) mean: 711.40, max: 711.40
