Date: 07-16 at 03:09:45, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1656.59(6) mean: 4001.27, max: 4815.26
Date: 07-16 at 03:10:27, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1457.05(6) mean: 3728.80, max: 4466.64
Date: 07-16 at 03:11:08, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1428.70(6) mean: 2884.49, max: 3902.26
Date: 07-16 at 03:11:50, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1418.62(10) mean: 1509.04, max: 1710.66
Date: 07-16 at 03:12:32, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1286.55(10) mean: 1479.08, max: 1719.09
Date: 07-16 at 03:13:16, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1284.44(10) mean: 1532.85, max: 1800.67
Date: 07-16 at 03:13:56, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1284.21(10) mean: 1583.66, max: 1859.48
Date: 07-16 at 03:14:43, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1279.94(11) mean: 1502.17, max: 1786.34
Date: 07-16 at 03:15:34, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1229.88(11) mean: 1308.38, max: 1383.18
Date: 07-16 at 03:16:22, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1212.72(11) mean: 1301.57, max: 1383.63
Date: 07-16 at 03:17:11, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1212.72(11) mean: 1341.14, max: 1444.62
Date: 07-16 at 03:18:02, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1212.72(11) mean: 1379.30, max: 1498.16
Date: 07-16 at 03:18:43, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1212.72(11) mean: 1348.75, max: 1525.14
Date: 07-16 at 03:19:29, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1212.72(11) mean: 1382.31, max: 1598.37
Date: 07-16 at 03:20:24, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1212.72(11) mean: 1502.11, max: 1901.71
Date: 07-16 at 03:21:12, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1212.72(11) mean: 1427.74, max: 1690.56
Date: 07-16 at 03:21:56, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1178.07(10) mean: 1313.45, max: 1569.15
Date: 07-16 at 03:22:41, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1178.07(10) mean: 1284.54, max: 1477.28
Date: 07-16 at 03:23:29, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1178.07(10) mean: 1309.67, max: 1543.76
Date: 07-16 at 03:24:20, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1178.07(10) mean: 1258.19, max: 1426.69
Date: 07-16 at 03:25:12, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1178.07(10) mean: 1261.02, max: 1450.82
Date: 07-16 at 03:26:04, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1178.07(10) mean: 1447.41, max: 1857.50
Date: 07-16 at 03:26:56, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1178.07(10) mean: 1274.68, max: 1412.24
Date: 07-16 at 03:27:43, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1173.80(10) mean: 1222.05, max: 1311.19
Date: 07-16 at 03:28:19, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1173.80(9) mean: 1265.31, max: 1355.94
Date: 07-16 at 03:28:59, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1173.80(9) mean: 1232.69, max: 1301.73
Date: 07-16 at 03:29:46, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1173.80(9) mean: 1209.55, max: 1286.91
