Date: 08-21 at 10:27:19, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 4458.41(10), mean: 10767.40, max: 12727.85
Date: 08-21 at 10:35:49, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 3771.22(10), mean: 9099.82, max: 11924.99
Date: 08-21 at 10:44:17, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 3591.62(10), mean: 7627.84, max: 10834.84
Date: 08-21 at 10:54:19, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 3378.15(10), mean: 7545.72, max: 10697.94
Date: 08-21 at 11:03:27, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 3350.55(10), mean: 7305.32, max: 10275.54
Date: 08-21 at 11:12:26, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 3339.81(10), mean: 6496.33, max: 9158.50
Date: 08-21 at 11:21:48, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 3326.47(10), mean: 3840.71, max: 4252.78
Date: 08-21 at 11:30:56, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 3276.04(10), mean: 3987.21, max: 4362.22
Date: 08-21 at 11:40:04, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 3272.90(10), mean: 3921.47, max: 4301.93
Date: 08-21 at 11:49:39, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 3223.31(16), mean: 3513.30, max: 4116.07
Date: 08-21 at 12:00:12, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 3017.83(15), mean: 3514.13, max: 4108.66
Date: 08-21 at 12:09:55, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2994.42(15), mean: 3380.57, max: 3671.85
Date: 08-21 at 12:19:48, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2994.42(15), mean: 3413.11, max: 3726.62
Date: 08-21 at 12:29:42, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2994.42(15), mean: 3423.50, max: 3946.87
Date: 08-21 at 12:38:59, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2994.42(15), mean: 3285.47, max: 3954.88
Date: 08-21 at 12:49:27, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2906.72(16), mean: 3154.00, max: 3419.18
Date: 08-21 at 13:00:05, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2882.42(15), mean: 3156.46, max: 3426.99
Date: 08-21 at 13:09:20, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2880.99(15), mean: 3167.76, max: 3523.09
Date: 08-21 at 13:20:05, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2872.11(15), mean: 3172.83, max: 3501.53
Date: 08-21 at 13:29:36, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2854.24(14), mean: 3108.65, max: 3432.59
Date: 08-21 at 13:39:28, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2853.87(14), mean: 3154.64, max: 3500.38
Date: 08-21 at 13:50:11, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2853.87(14), mean: 3083.69, max: 3253.39
Date: 08-21 at 14:00:52, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2853.87(14), mean: 3085.36, max: 3278.45
Date: 08-21 at 14:10:21, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2853.87(14), mean: 3173.27, max: 3385.99
Date: 08-21 at 14:21:30, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2853.87(14), mean: 3028.16, max: 3307.02
Date: 08-21 at 14:31:00, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2853.87(14), mean: 3453.21, max: 4095.37
Date: 08-21 at 14:41:28, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2853.87(14), mean: 3302.53, max: 4082.28
Date: 08-21 at 14:51:57, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2817.79(14), mean: 3182.94, max: 4169.18
Date: 08-21 at 15:02:25, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2794.74(14), mean: 3165.82, max: 4208.97
Date: 08-21 at 15:12:38, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2794.36(14), mean: 3026.58, max: 3738.82
Date: 08-21 at 15:22:02, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2794.36(14), mean: 3086.97, max: 3833.57
Date: 08-21 at 15:31:29, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2794.36(14), mean: 3167.16, max: 3846.71
Date: 08-21 at 15:42:47, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2794.36(14), mean: 3141.98, max: 3854.85
Date: 08-21 at 15:52:51, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2794.36(14), mean: 3058.43, max: 3363.00
Date: 08-21 at 16:01:44, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2794.36(14), mean: 3446.09, max: 4283.12
Date: 08-21 at 16:11:46, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2794.36(14), mean: 3103.67, max: 3679.69
Date: 08-21 at 16:20:50, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2794.36(14), mean: 3084.99, max: 3587.00
Date: 08-21 at 16:30:23, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2794.36(14), mean: 3091.27, max: 3580.33
Date: 08-21 at 16:40:18, #particle: 15, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2755.30(15), mean: 3269.64, max: 4261.05
Date: 08-21 at 16:50:36, #particle: 15, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 10582.05, max: 11966.07
Date: 08-21 at 16:59:00, #particle: 15, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3749.06, max: 4136.08
Date: 08-21 at 17:09:02, #particle: 15, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3799.09, max: 4218.63
Date: 08-21 at 17:17:46, #particle: 15, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4224.29, max: 5066.73
Date: 08-21 at 17:27:40, #particle: 15, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4248.27, max: 4991.82
Date: 08-21 at 17:37:26, #particle: 15, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4315.47, max: 5018.72
Date: 08-21 at 17:46:59, #particle: 15, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3928.88, max: 4664.56
Date: 08-21 at 17:57:39, #particle: 15, iter: 53, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4162.66, max: 4958.86
Date: 08-21 at 18:08:35, #particle: 15, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3688.49, max: 4624.72
Date: 08-21 at 18:18:33, #particle: 15, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 10275.11, max: 11798.44
Date: 08-21 at 18:28:45, #particle: 15, iter: 57, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4026.61, max: 4710.98
Date: 08-21 at 18:37:45, #particle: 15, iter: 59, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4256.87, max: 4866.56
Date: 08-21 at 18:47:29, #particle: 15, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4296.85, max: 4945.32
Date: 08-21 at 18:56:00, #particle: 15, iter: 61, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4187.40, max: 4790.29
Date: 08-21 at 19:04:59, #particle: 15, iter: 62, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4187.04, max: 4733.96
Date: 08-21 at 19:14:21, #particle: 15, iter: 64, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3477.51, max: 4039.73
Date: 08-21 at 19:22:54, #particle: 15, iter: 65, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3601.58, max: 4172.80
Date: 08-21 at 19:31:24, #particle: 15, iter: 66, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3572.17, max: 4249.61
Date: 08-21 at 19:41:01, #particle: 15, iter: 68, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 9738.86, max: 11378.67
Date: 08-21 at 19:50:20, #particle: 15, iter: 70, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4453.51, max: 5520.24
Date: 08-21 at 20:00:02, #particle: 15, iter: 71, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4429.44, max: 5578.29
Date: 08-21 at 20:08:57, #particle: 15, iter: 72, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4332.05, max: 5298.90
Date: 08-21 at 20:17:10, #particle: 15, iter: 73, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4119.59, max: 4928.53
Date: 08-21 at 20:26:39, #particle: 15, iter: 75, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4285.66, max: 5031.46
Date: 08-21 at 20:35:49, #particle: 15, iter: 76, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4180.25, max: 4976.50
Date: 08-21 at 20:45:49, #particle: 15, iter: 77, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4119.73, max: 4946.15
Date: 08-21 at 20:55:18, #particle: 15, iter: 78, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3602.15, max: 4921.87
Date: 08-21 at 21:04:45, #particle: 15, iter: 81, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 9998.79, max: 11381.77
Date: 08-21 at 21:14:04, #particle: 15, iter: 82, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 7942.26, max: 10919.39
Date: 08-21 at 21:22:41, #particle: 15, iter: 83, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 7119.68, max: 10059.43
Date: 08-21 at 21:31:42, #particle: 15, iter: 84, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4111.53, max: 8475.37
Date: 08-21 at 21:39:46, #particle: 15, iter: 86, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4195.10, max: 7558.12
Date: 08-21 at 21:48:55, #particle: 15, iter: 87, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4063.38, max: 7573.09
Date: 08-21 at 21:57:10, #particle: 15, iter: 88, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3400.69, max: 4382.40
Date: 08-21 at 22:05:37, #particle: 15, iter: 89, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3493.07, max: 4383.10
Date: 08-21 at 22:15:55, #particle: 15, iter: 91, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3722.68, max: 4856.67
Date: 08-21 at 22:25:53, #particle: 15, iter: 93, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 10205.61, max: 12013.77
Date: 08-21 at 22:34:48, #particle: 15, iter: 94, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3865.92, max: 4325.53
Date: 08-21 at 22:44:20, #particle: 15, iter: 95, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 3899.37, max: 4363.43
Date: 08-21 at 22:53:38, #particle: 15, iter: 97, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4280.04, max: 4797.10
Date: 08-21 at 23:02:17, #particle: 15, iter: 98, fix: false, local: true, cut car: true, new generate: true, Khoo: 1931.44, best obj: 2749.27(14), mean: 4177.76, max: 4752.74
