Date: 03-29 at 17:50:15, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 272.41(1), mean: 283.11, max: 296.41
Date: 03-29 at 17:50:15, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 272.24(1), mean: 272.24, max: 272.24
Date: 03-29 at 17:50:16, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 272.24(1), mean: 272.24, max: 272.24
Date: 03-29 at 17:50:16, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 272.24(1), mean: 272.24, max: 272.24
Date: 03-29 at 17:50:17, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 272.24(1), mean: 272.24, max: 272.24
Date: 03-29 at 17:50:17, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 272.24(1), mean: 272.24, max: 272.24
Date: 03-29 at 17:50:18, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 237.18(1), mean: 519.35, max: 791.81
Date: 03-29 at 17:50:19, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 230.49, max: 231.23
Date: 03-29 at 17:50:20, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:50:20, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:50:21, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:50:21, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:50:22, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 512.98, max: 745.16
Date: 03-29 at 17:50:25, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:50:25, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:50:26, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:50:26, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 521.04, max: 770.76
Date: 03-29 at 17:50:29, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
