Date: 03-29 at 17:39:48, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 272.24(1), mean: 279.24, max: 300.86
Date: 03-29 at 17:39:48, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 272.24(1), mean: 272.24, max: 272.24
Date: 03-29 at 17:39:49, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 272.24(1), mean: 272.24, max: 272.24
Date: 03-29 at 17:39:49, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 272.24(1), mean: 272.24, max: 272.24
Date: 03-29 at 17:39:50, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 272.24(1), mean: 272.24, max: 272.24
Date: 03-29 at 17:39:50, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 237.18(1), mean: 523.62, max: 757.16
Date: 03-29 at 17:39:52, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 230.30, max: 231.23
Date: 03-29 at 17:39:52, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:39:53, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:39:53, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:39:54, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:39:55, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 508.95, max: 790.88
Date: 03-29 at 17:39:57, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:39:58, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:39:58, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
Date: 03-29 at 17:39:59, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 500.99, max: 791.81
Date: 03-29 at 17:40:02, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 229.84(1), mean: 229.84, max: 229.84
