Date: 07-23 at 17:12:45, #particle: 10, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1647.42(20), mean: 2548.96, max: 2886.99
Date: 07-23 at 17:13:32, #particle: 10, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1604.20(20), mean: 2427.75, max: 2849.42
Date: 07-23 at 17:14:23, #particle: 10, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1588.99(19), mean: 2339.21, max: 2868.58
Date: 07-23 at 17:15:18, #particle: 10, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1586.02(19), mean: 2128.72, max: 2871.05
Date: 07-23 at 17:16:10, #particle: 10, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1573.64(19), mean: 2145.38, max: 2834.46
Date: 07-23 at 17:17:04, #particle: 10, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1566.23(19), mean: 1827.09, max: 2847.24
Date: 07-23 at 17:17:54, #particle: 10, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1564.74(19), mean: 1836.69, max: 2832.23
Date: 07-23 at 17:18:50, #particle: 10, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1562.93(19), mean: 1731.24, max: 1967.73
Date: 07-23 at 17:19:40, #particle: 10, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1562.93(19), mean: 1708.89, max: 1928.76
Date: 07-23 at 17:20:29, #particle: 10, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1562.93(19), mean: 1707.65, max: 1852.77
Date: 07-23 at 17:21:25, #particle: 10, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1562.93(19), mean: 1667.77, max: 1794.74
Date: 07-23 at 17:22:24, #particle: 10, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1562.93(19), mean: 1623.36, max: 1688.67
Date: 07-23 at 17:23:22, #particle: 10, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1551.76(19), mean: 1616.47, max: 1682.37
Date: 07-23 at 17:24:07, #particle: 10, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1639.66, max: 1704.38
Date: 07-23 at 17:24:56, #particle: 10, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1690.98, max: 1737.56
Date: 07-23 at 17:25:49, #particle: 10, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1694.62, max: 1773.57
Date: 07-23 at 17:26:44, #particle: 10, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1634.11, max: 1692.37
Date: 07-23 at 17:27:40, #particle: 10, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1598.92, max: 1630.33
Date: 07-23 at 17:28:33, #particle: 10, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1629.91, max: 1670.31
Date: 07-23 at 17:29:24, #particle: 10, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1599.89, max: 1653.34
Date: 07-23 at 17:30:17, #particle: 10, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1624.89, max: 1688.02
Date: 07-23 at 17:31:13, #particle: 10, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1620.39, max: 1689.36
Date: 07-23 at 17:32:11, #particle: 10, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1620.98, max: 1674.48
Date: 07-23 at 17:33:02, #particle: 10, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1624.63, max: 1708.33
Date: 07-23 at 17:34:01, #particle: 10, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1598.03, max: 1634.28
Date: 07-23 at 17:34:50, #particle: 10, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1620.09, max: 1663.95
Date: 07-23 at 17:35:41, #particle: 10, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1599.18, max: 1663.39
Date: 07-23 at 17:36:33, #particle: 10, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1608.92, max: 1674.16
Date: 07-23 at 17:37:27, #particle: 10, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1619.81, max: 1724.22
Date: 07-23 at 17:38:23, #particle: 10, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1596.65, max: 1713.13
Date: 07-23 at 17:39:13, #particle: 10, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1591.09, max: 1646.06
Date: 07-23 at 17:40:09, #particle: 10, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1547.49(19), mean: 1588.97, max: 1628.94
Date: 07-23 at 17:41:04, #particle: 10, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1546.16(19), mean: 1578.14, max: 1628.94
Date: 07-23 at 17:41:52, #particle: 10, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1544.11(19), mean: 1606.06, max: 1657.54
Date: 07-23 at 17:42:45, #particle: 10, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1543.79(19), mean: 1609.40, max: 1665.71
Date: 07-23 at 17:43:38, #particle: 10, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1543.79(19), mean: 1578.64, max: 1629.10
Date: 07-23 at 17:44:25, #particle: 10, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1543.79(19), mean: 1596.67, max: 1664.86
Date: 07-23 at 17:45:19, #particle: 10, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1543.79(19), mean: 1581.79, max: 1662.16
Date: 07-23 at 17:46:12, #particle: 10, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1537.28(19), mean: 1562.64, max: 1586.66
Date: 07-23 at 17:47:08, #particle: 10, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1557.54, max: 1582.33
Date: 07-23 at 17:48:03, #particle: 10, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1556.99, max: 1582.33
Date: 07-23 at 17:48:55, #particle: 10, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1566.94, max: 1631.00
Date: 07-23 at 17:49:47, #particle: 10, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1558.69, max: 1596.25
Date: 07-23 at 17:50:40, #particle: 10, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1551.17, max: 1576.49
Date: 07-23 at 17:51:34, #particle: 10, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1553.25, max: 1580.97
Date: 07-23 at 17:52:27, #particle: 10, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1549.13, max: 1576.49
Date: 07-23 at 17:53:10, #particle: 10, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1587.98, max: 1626.11
Date: 07-23 at 17:54:01, #particle: 10, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1599.73, max: 1628.65
Date: 07-23 at 17:54:56, #particle: 10, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1590.98, max: 1681.66
Date: 07-23 at 17:55:50, #particle: 10, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1563.43, max: 1599.50
Date: 07-23 at 17:56:45, #particle: 10, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1567.55, max: 1621.35
Date: 07-23 at 17:57:38, #particle: 10, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1576.95, max: 1676.21
Date: 07-23 at 17:58:29, #particle: 10, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1577.36, max: 1711.49
Date: 07-23 at 17:59:25, #particle: 10, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1572.61, max: 1760.52
Date: 07-23 at 18:00:19, #particle: 10, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1567.99, max: 1611.71
Date: 07-23 at 18:01:14, #particle: 10, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1556.29, max: 1582.47
Date: 07-23 at 18:02:10, #particle: 10, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1553.34, max: 1567.95
Date: 07-23 at 18:03:09, #particle: 10, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1553.34, max: 1567.95
Date: 07-23 at 18:03:59, #particle: 10, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1552.93, max: 1567.26
Date: 07-23 at 18:04:52, #particle: 10, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 2124.94, max: 2917.86
Date: 07-23 at 18:05:46, #particle: 10, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1642.75, max: 1849.60
Date: 07-23 at 18:06:39, #particle: 10, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1660.57, max: 1848.13
Date: 07-23 at 18:07:35, #particle: 10, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1643.20, max: 1769.64
Date: 07-23 at 18:08:29, #particle: 10, iter: 65, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1623.44, max: 1762.34
Date: 07-23 at 18:09:16, #particle: 10, iter: 66, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1642.19, max: 1780.04
Date: 07-23 at 18:10:14, #particle: 10, iter: 67, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1581.21, max: 1636.71
Date: 07-23 at 18:11:04, #particle: 10, iter: 68, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1580.34, max: 1672.59
Date: 07-23 at 18:11:54, #particle: 10, iter: 69, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1536.25(19), mean: 1595.67, max: 1711.44
Date: 07-23 at 18:12:52, #particle: 10, iter: 70, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1531.93(19), mean: 1567.03, max: 1646.64
Date: 07-23 at 18:13:45, #particle: 10, iter: 71, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1531.93(19), mean: 1568.72, max: 1666.22
Date: 07-23 at 18:14:30, #particle: 10, iter: 72, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1531.93(19), mean: 1604.51, max: 1708.88
Date: 07-23 at 18:15:23, #particle: 10, iter: 73, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1531.93(19), mean: 1599.71, max: 1757.70
Date: 07-23 at 18:16:16, #particle: 10, iter: 74, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1531.93(19), mean: 1583.59, max: 1732.44
Date: 07-23 at 18:17:00, #particle: 10, iter: 75, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1531.93(19), mean: 1620.80, max: 1759.65
Date: 07-23 at 18:17:50, #particle: 10, iter: 76, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1531.93(19), mean: 1591.08, max: 1683.56
Date: 07-23 at 18:18:47, #particle: 10, iter: 77, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1531.93(19), mean: 1564.31, max: 1631.74
Date: 07-23 at 18:19:47, #particle: 10, iter: 78, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1531.93(19), mean: 1554.06, max: 1597.03
Date: 07-23 at 18:20:43, #particle: 10, iter: 79, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1531.93(19), mean: 1555.79, max: 1596.97
Date: 07-23 at 18:21:38, #particle: 10, iter: 80, fix: false, local: true, cut car: false, new generate: true, Khoo: 1454.68, best obj: 1531.93(19), mean: 1556.01, max: 1624.53
