Date: 07-12 at 20:21:32, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 1107.99(5) mean: 3764.96, max: 4534.88
Date: 07-12 at 20:22:34, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 880.55(4) mean: 2422.48, max: 3481.56
Date: 07-12 at 20:23:37, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 845.92(4) mean: 2248.91, max: 3388.86
Date: 07-12 at 20:24:39, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 845.92(4) mean: 1494.41, max: 2666.04
Date: 07-12 at 20:25:37, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 794.13(6) mean: 1014.43, max: 1569.94
Date: 07-12 at 20:26:34, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 726.67(6) mean: 941.29, max: 1466.24
Date: 07-12 at 20:27:29, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 717.38(6) mean: 840.51, max: 954.11
Date: 07-12 at 20:28:26, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 700.56(5) mean: 803.11, max: 894.32
Date: 07-12 at 20:29:22, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 700.40(5) mean: 786.24, max: 916.45
Date: 07-12 at 20:30:16, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 678.52(5) mean: 717.33, max: 764.10
Date: 07-12 at 20:31:11, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 665.65(5) mean: 721.21, max: 788.25
Date: 07-12 at 20:32:04, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 661.75(5) mean: 689.36, max: 725.01
Date: 07-12 at 20:32:57, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 591.56 best obj: 636.09(4) mean: 678.81, max: 700.42
