Date: 03-25 at 00:59:57, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1063.04(8), mean: 1349.64, max: 1859.96
Date: 03-25 at 01:00:01, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 951.76(7), mean: 1377.21, max: 1839.50
Date: 03-25 at 01:00:04, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 909.33(7), mean: 1393.99, max: 1806.98
Date: 03-25 at 01:00:08, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 878.40(7), mean: 1251.55, max: 1601.38
Date: 03-25 at 01:00:11, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 874.19(7), mean: 1274.47, max: 1624.69
Date: 03-25 at 01:00:18, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 874.19(7), mean: 1004.88, max: 1100.76
Date: 03-25 at 01:00:22, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 861.43(7), mean: 998.01, max: 1087.93
Date: 03-25 at 01:00:26, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 860.97(7), mean: 973.57, max: 1063.60
Date: 03-25 at 01:00:30, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 850.13(7), mean: 1026.87, max: 1114.96
Date: 03-25 at 01:00:35, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 846.83(7), mean: 979.32, max: 1086.07
Date: 03-25 at 01:00:43, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 846.83(7), mean: 933.99, max: 1076.53
Date: 03-25 at 01:00:49, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 836.55(7), mean: 931.59, max: 1002.04
Date: 03-25 at 01:00:56, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 829.91(7), mean: 888.68, max: 946.34
Date: 03-25 at 01:01:04, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 829.91(7), mean: 872.85, max: 954.79
Date: 03-25 at 01:01:09, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 829.91(7), mean: 876.39, max: 952.97
Date: 03-25 at 01:01:19, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 829.91(7), mean: 870.56, max: 932.44
Date: 03-25 at 01:01:24, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 829.91(7), mean: 889.95, max: 948.54
Date: 03-25 at 01:01:37, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 829.91(7), mean: 1792.97, max: 2022.79
Date: 03-25 at 01:01:42, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 829.91(7), mean: 1560.50, max: 1795.21
Date: 03-25 at 01:01:47, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 829.91(7), mean: 1348.26, max: 1637.22
Date: 03-25 at 01:01:54, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 829.91(7), mean: 1110.87, max: 1366.68
Date: 03-25 at 01:02:03, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 829.91(7), mean: 1793.00, max: 2019.87
Date: 03-25 at 01:02:08, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 829.91(7), mean: 1558.81, max: 1818.16
