Date: 03-25 at 10:58:07, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1026.22(6), mean: 1578.96, max: 1932.86
Date: 03-25 at 10:58:10, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 948.55(6), mean: 1250.18, max: 1605.97
Date: 03-25 at 10:58:13, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 937.02(6), mean: 1202.87, max: 1558.30
Date: 03-25 at 10:58:15, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 925.95(6), mean: 1120.26, max: 1422.63
Date: 03-25 at 10:58:20, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 925.95(6), mean: 1021.52, max: 1134.26
Date: 03-25 at 10:58:23, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 925.95(6), mean: 1019.48, max: 1086.14
Date: 03-25 at 10:58:27, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 925.95(6), mean: 1021.58, max: 1092.37
Date: 03-25 at 10:58:30, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 925.95(6), mean: 1007.88, max: 1102.72
Date: 03-25 at 10:58:36, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 904.47(6), mean: 1804.19, max: 2078.69
Date: 03-25 at 10:58:40, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 897.21(6), mean: 1520.73, max: 1868.18
Date: 03-25 at 10:58:43, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 892.20(6), mean: 1329.76, max: 1626.51
Date: 03-25 at 10:58:46, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 892.20(6), mean: 1110.33, max: 1383.03
Date: 03-25 at 10:58:50, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 892.20(6), mean: 1087.54, max: 1358.74
Date: 03-25 at 10:58:55, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 892.20(6), mean: 974.12, max: 1112.81
Date: 03-25 at 10:58:59, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 892.20(6), mean: 993.19, max: 1162.93
Date: 03-25 at 10:59:06, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 844.36(7), mean: 1781.64, max: 2008.46
Date: 03-25 at 10:59:09, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 818.28(6), mean: 1537.92, max: 1787.25
Date: 03-25 at 10:59:12, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 818.28(6), mean: 1455.15, max: 1690.41
Date: 03-25 at 10:59:16, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 818.28(6), mean: 1318.16, max: 1653.22
Date: 03-25 at 10:59:21, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 818.28(6), mean: 1027.05, max: 1257.05
Date: 03-25 at 10:59:26, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 818.28(6), mean: 929.36, max: 1102.55
Date: 03-25 at 10:59:35, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 818.28(6), mean: 1784.70, max: 2024.70
Date: 03-25 at 10:59:39, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 818.28(6), mean: 1665.24, max: 1945.08
Date: 03-25 at 10:59:43, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 818.28(6), mean: 1360.30, max: 1604.83
Date: 03-25 at 10:59:47, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 818.28(6), mean: 1091.91, max: 1354.47
Date: 03-25 at 10:59:53, particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, best obj: 818.28(6), mean: 1800.98, max: 2008.21
Date: 03-25 at 10:59:58, particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, best obj: 818.28(6), mean: 1294.96, max: 1668.22
