Date: 12-29 at 08:31:36, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1319.20(14), mean: 2155.01, max: 2704.92
Date: 12-29 at 08:32:37, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1238.94(14), mean: 1998.71, max: 2682.49
Date: 12-29 at 08:33:32, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1220.81(13), mean: 1908.16, max: 2597.72
Date: 12-29 at 08:34:28, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1212.33(13), mean: 1771.15, max: 2481.85
Date: 12-29 at 08:35:30, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1209.08(13), mean: 1637.69, max: 2437.21
Date: 12-29 at 08:36:28, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1209.08(13), mean: 1473.45, max: 2208.12
Date: 12-29 at 08:37:29, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1164.41(13), mean: 1430.06, max: 2204.47
Date: 12-29 at 08:38:31, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1161.71(13), mean: 1423.05, max: 2257.03
Date: 12-29 at 08:39:27, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1161.71(13), mean: 1285.13, max: 1429.91
Date: 12-29 at 08:40:29, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1161.71(13), mean: 1246.77, max: 1351.09
Date: 12-29 at 08:41:30, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1161.71(13), mean: 1244.96, max: 1378.82
Date: 12-29 at 08:42:32, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1159.68(13), mean: 1235.02, max: 1338.39
Date: 12-29 at 08:43:27, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1159.68(13), mean: 1240.65, max: 1375.78
Date: 12-29 at 08:44:29, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1159.68(13), mean: 1211.36, max: 1253.24
Date: 12-29 at 08:45:25, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1159.68(13), mean: 1204.55, max: 1276.76
Date: 12-29 at 08:46:17, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1159.68(13), mean: 1249.75, max: 1340.23
Date: 12-29 at 08:47:18, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1159.68(13), mean: 1234.33, max: 1352.14
Date: 12-29 at 08:48:17, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1159.68(13), mean: 1223.37, max: 1307.17
Date: 12-29 at 08:49:17, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1159.68(13), mean: 1252.66, max: 1309.73
Date: 12-29 at 08:50:18, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1140.75(13), mean: 1183.89, max: 1219.76
Date: 12-29 at 08:51:16, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1137.28(13), mean: 1177.96, max: 1220.55
Date: 12-29 at 08:52:08, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1137.28(13), mean: 1216.93, max: 1261.95
Date: 12-29 at 08:53:10, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1117.54(13), mean: 1167.40, max: 1201.49
Date: 12-29 at 08:54:04, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1115.37(13), mean: 1169.88, max: 1222.18
Date: 12-29 at 08:55:06, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1115.06(13), mean: 1137.91, max: 1179.23
Date: 12-29 at 08:56:08, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1115.06(13), mean: 1137.97, max: 1199.04
Date: 12-29 at 08:57:04, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1115.06(13), mean: 1130.56, max: 1161.19
Date: 12-29 at 08:58:00, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1115.06(13), mean: 1132.44, max: 1161.19
Date: 12-29 at 08:58:58, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1115.06(13), mean: 1159.74, max: 1203.21
Date: 12-29 at 08:59:56, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1111.27(13), mean: 1139.82, max: 1195.60
Date: 12-29 at 09:00:58, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1110.96(13), mean: 1127.05, max: 1149.06
Date: 12-29 at 09:01:53, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1103.35(13), mean: 1121.74, max: 1149.06
Date: 12-29 at 09:02:53, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1103.35(13), mean: 1121.22, max: 1149.06
Date: 12-29 at 09:03:48, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1103.35(13), mean: 1153.87, max: 1183.17
Date: 12-29 at 09:04:45, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1098.20(13), mean: 1117.05, max: 1144.80
Date: 12-29 at 09:05:47, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1098.20(13), mean: 1111.50, max: 1134.39
Date: 12-29 at 09:06:50, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1098.20(13), mean: 1110.32, max: 1134.39
Date: 12-29 at 09:07:51, #particle: 15, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1098.20(13), mean: 1110.31, max: 1134.39
Date: 12-29 at 09:08:46, #particle: 15, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1098.20(13), mean: 1110.31, max: 1134.39
Date: 12-29 at 09:09:44, #particle: 15, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1098.20(13), mean: 1114.02, max: 1146.79
Date: 12-29 at 09:10:48, #particle: 15, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1098.20(13), mean: 1122.48, max: 1154.51
Date: 12-29 at 09:11:50, #particle: 15, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1098.20(13), mean: 1110.97, max: 1134.39
Date: 12-29 at 09:12:45, #particle: 15, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1098.20(13), mean: 1136.11, max: 1180.53
Date: 12-29 at 09:13:45, #particle: 15, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1098.20(13), mean: 1117.61, max: 1162.85
Date: 12-29 at 09:14:39, #particle: 15, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 1053.5, best obj: 1098.20(13), mean: 1153.29, max: 1188.96
