Date: 03-25 at 11:56:32, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 706.34(2), mean: 851.76, max: 1313.01
Date: 03-25 at 11:56:35, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 630.82(2), mean: 835.49, max: 1027.77
Date: 03-25 at 11:56:37, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 572.30(2), mean: 896.19, max: 1083.69
Date: 03-25 at 11:56:39, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 571.60(2), mean: 663.43, max: 833.91
Date: 03-25 at 11:56:43, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 556.94(2), mean: 604.87, max: 684.19
Date: 03-25 at 11:56:49, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 547.53(2), mean: 561.69, max: 624.08
Date: 03-25 at 11:56:51, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 547.53(2), mean: 594.31, max: 661.11
Date: 03-25 at 11:56:56, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 547.53(2), mean: 560.51, max: 591.38
Date: 03-25 at 11:56:59, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 547.53(2), mean: 580.93, max: 636.56
Date: 03-25 at 11:57:03, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 547.53(2), mean: 558.26, max: 591.25
Date: 03-25 at 11:57:09, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 547.53(2), mean: 1670.21, max: 2123.25
Date: 03-25 at 11:57:12, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 547.53(2), mean: 810.27, max: 1216.38
Date: 03-25 at 11:57:14, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 547.53(2), mean: 706.91, max: 789.97
Date: 03-25 at 11:57:17, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 547.53(2), mean: 670.83, max: 766.87
Date: 03-25 at 11:57:20, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 547.53(2), mean: 1645.11, max: 2125.68
Date: 03-25 at 11:57:23, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 547.53(2), mean: 853.94, max: 1338.49
