Date: 03-06 at 07:03:05, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 609.73(7), mean: 1213.48, max: 1433.68
Date: 03-06 at 07:03:10, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 530.30(7), mean: 1109.24, max: 1375.53
Date: 03-06 at 07:03:16, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 518.49(7), mean: 922.47, max: 1207.69
Date: 03-06 at 07:03:22, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 477.34(7), mean: 801.32, max: 1093.33
Date: 03-06 at 07:03:38, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 467.48(7), mean: 557.68, max: 624.99
Date: 03-06 at 07:03:42, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 465.71(7), mean: 582.17, max: 664.14
Date: 03-06 at 07:03:53, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 429.52(6), mean: 515.11, max: 672.94
Date: 03-06 at 07:04:05, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 429.52(6), mean: 466.31, max: 502.88
Date: 03-06 at 07:04:16, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 429.52(6), mean: 456.79, max: 501.68
Date: 03-06 at 07:04:21, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 429.52(6), mean: 494.87, max: 577.22
Date: 03-06 at 07:04:31, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 427.39(6), mean: 474.59, max: 552.12
Date: 03-06 at 07:04:42, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 393.33(6), mean: 454.14, max: 504.64
Date: 03-06 at 07:04:53, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 444.80, max: 500.78
Date: 03-06 at 07:05:03, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 429.96, max: 462.29
Date: 03-06 at 07:05:14, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 428.39, max: 462.29
Date: 03-06 at 07:05:27, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 427.80, max: 462.29
Date: 03-06 at 07:05:38, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 408.30, max: 431.51
Date: 03-06 at 07:05:51, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1233.48, max: 1505.84
Date: 03-06 at 07:05:55, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 967.28, max: 1244.92
Date: 03-06 at 07:06:03, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 691.93, max: 854.30
Date: 03-06 at 07:06:16, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 483.57, max: 557.99
Date: 03-06 at 07:06:31, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1246.43, max: 1515.34
Date: 03-06 at 07:06:34, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1162.18, max: 1450.85
