Date: 07-20 at 23:53:03, #particle: 5, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1431.82(10), mean: 1901.43, max: 3344.59
Date: 07-20 at 23:53:23, #particle: 5, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1368.00(10), mean: 1900.07, max: 3269.55
Date: 07-20 at 23:53:44, #particle: 5, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1355.30(10), mean: 1568.22, max: 1707.60
Date: 07-20 at 23:54:04, #particle: 5, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1354.46(10), mean: 1594.63, max: 1731.44
Date: 07-20 at 23:54:25, #particle: 5, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1354.46(10), mean: 1609.16, max: 1754.49
Date: 07-20 at 23:54:46, #particle: 5, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1354.46(10), mean: 1634.88, max: 1786.64
Date: 07-20 at 23:55:08, #particle: 5, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1354.46(10), mean: 1669.20, max: 1778.65
Date: 07-20 at 23:55:31, #particle: 5, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1354.46(10), mean: 1608.44, max: 1805.42
Date: 07-20 at 23:55:54, #particle: 5, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1354.46(10), mean: 1377.47, max: 1413.16
Date: 07-20 at 23:56:14, #particle: 5, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1354.46(10), mean: 1423.97, max: 1469.71
Date: 07-20 at 23:56:36, #particle: 5, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1354.46(10), mean: 1442.08, max: 1500.48
Date: 07-20 at 23:56:59, #particle: 5, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1352.63(11), mean: 1362.93, max: 1389.56
Date: 07-20 at 23:57:22, #particle: 5, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1348.15(11), mean: 1359.31, max: 1385.79
Date: 07-20 at 23:57:44, #particle: 5, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1337.07(11), mean: 1390.63, max: 1437.28
Date: 07-20 at 23:58:07, #particle: 5, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1337.07(11), mean: 1413.76, max: 1459.55
Date: 07-20 at 23:58:32, #particle: 5, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1337.07(11), mean: 1360.67, max: 1390.25
Date: 07-20 at 23:58:53, #particle: 5, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1337.07(11), mean: 1366.11, max: 1400.06
Date: 07-20 at 23:59:16, #particle: 5, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1334.92(11), mean: 1356.92, max: 1385.79
Date: 07-20 at 23:59:36, #particle: 5, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1321.09(10), mean: 1400.96, max: 1442.31
Date: 07-20 at 23:59:59, #particle: 5, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1319.44(10), mean: 1362.63, max: 1400.17
Date: 07-21 at 00:00:21, #particle: 5, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1381.06, max: 1425.38
Date: 07-21 at 00:00:44, #particle: 5, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1357.96, max: 1388.41
Date: 07-21 at 00:01:07, #particle: 5, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1361.42, max: 1436.81
Date: 07-21 at 00:01:31, #particle: 5, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1346.34, max: 1364.11
Date: 07-21 at 00:01:55, #particle: 5, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1339.62, max: 1354.58
Date: 07-21 at 00:02:18, #particle: 5, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1338.36, max: 1354.58
Date: 07-21 at 00:02:39, #particle: 5, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1337.33, max: 1354.58
Date: 07-21 at 00:03:00, #particle: 5, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1337.33, max: 1354.58
Date: 07-21 at 00:03:20, #particle: 5, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1337.33, max: 1354.58
Date: 07-21 at 00:03:41, #particle: 5, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1354.60, max: 1383.58
Date: 07-21 at 00:04:01, #particle: 5, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1365.68, max: 1412.06
Date: 07-21 at 00:04:23, #particle: 5, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1354.35, max: 1406.77
Date: 07-21 at 00:04:45, #particle: 5, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1345.26, max: 1361.92
Date: 07-21 at 00:05:08, #particle: 5, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1334.48, max: 1352.10
Date: 07-21 at 00:05:30, #particle: 5, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1317.40(10), mean: 1368.93, max: 1405.97
