Date: 07-14 at 22:31:24, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 1319.70(4) mean: 3388.63, max: 3995.21
Date: 07-14 at 22:32:03, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 1228.39(9) mean: 2533.43, max: 3438.79
Date: 07-14 at 22:32:54, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 1057.84(8) mean: 2510.48, max: 3405.73
Date: 07-14 at 22:33:45, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 1027.52(8) mean: 2275.19, max: 3182.48
Date: 07-14 at 22:34:32, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 1021.47(8) mean: 2143.05, max: 2920.40
Date: 07-14 at 22:35:28, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 1014.65(8) mean: 1150.37, max: 1292.23
Date: 07-14 at 22:36:14, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 1003.82(9) mean: 1131.77, max: 1319.35
Date: 07-14 at 22:37:05, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 938.65(8) mean: 1145.85, max: 1351.22
Date: 07-14 at 22:37:59, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 887.66(8) mean: 1027.79, max: 1197.35
Date: 07-14 at 22:38:38, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 883.17(8) mean: 1083.11, max: 1199.40
Date: 07-14 at 22:39:20, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 883.17(8) mean: 1064.41, max: 1192.35
Date: 07-14 at 22:40:05, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 873.01(7) mean: 928.08, max: 966.42
Date: 07-14 at 22:40:44, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 870.90(7) mean: 925.02, max: 997.51
Date: 07-14 at 22:41:34, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 870.90(7) mean: 914.31, max: 1013.00
Date: 07-14 at 22:42:27, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 845.36(7) mean: 894.54, max: 956.80
Date: 07-14 at 22:43:09, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 893.18, max: 954.93
Date: 07-14 at 22:43:55, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 905.80, max: 954.93
Date: 07-14 at 22:44:43, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 904.68, max: 972.01
Date: 07-14 at 22:45:37, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 898.97, max: 954.93
Date: 07-14 at 22:46:28, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 901.09, max: 972.01
Date: 07-14 at 22:47:06, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 898.16, max: 954.93
Date: 07-14 at 22:47:42, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:48:23, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:49:02, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:49:44, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:50:31, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:51:07, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:51:48, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:52:41, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:53:22, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:54:10, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:54:59, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:55:37, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:56:26, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:57:15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:57:59, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:58:38, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 22:59:20, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 23:00:02, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 23:00:41, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 23:01:31, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 23:02:19, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 23:02:54, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 23:03:33, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 23:04:26, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 23:05:10, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
Date: 07-14 at 23:05:48, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 588.49 best obj: 844.38(7) mean: 844.38, max: 844.38
