Date: 07-13 at 00:15:08, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1467.94(13) mean: 3514.72, max: 3929.17
Date: 07-13 at 00:15:59, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1301.69(13) mean: 3468.28, max: 3957.17
Date: 07-13 at 00:16:51, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1279.70(13) mean: 3192.82, max: 3648.22
Date: 07-13 at 00:17:45, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1172.48(14) mean: 1334.49, max: 1540.07
Date: 07-13 at 00:18:32, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1097.27(14) mean: 1377.98, max: 1582.26
Date: 07-13 at 00:19:24, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1070.76(13) mean: 1368.50, max: 1610.75
Date: 07-13 at 00:20:13, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1061.91(14) mean: 1308.38, max: 1628.77
Date: 07-13 at 00:21:04, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 993.08(13) mean: 1173.58, max: 1469.27
Date: 07-13 at 00:21:56, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 922.18(13) mean: 1066.51, max: 1207.05
Date: 07-13 at 00:22:41, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 907.12(12) mean: 1084.86, max: 1242.63
Date: 07-13 at 00:23:35, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 860.98(11) mean: 1019.03, max: 1163.26
Date: 07-13 at 00:24:24, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 860.98(11) mean: 995.88, max: 1197.54
Date: 07-13 at 00:25:12, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 860.98(11) mean: 991.77, max: 1161.41
Date: 07-13 at 00:26:01, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 860.98(11) mean: 991.94, max: 1195.06
