Date: 08-05 at 19:58:36, iter: 1, new3, Khoo: 705.33, current_best: 1003.87 best obj: 1003.87(4) mean: 2658.74, max: 3519.32
Date: 08-05 at 19:59:38, iter: 2, new3, Khoo: 705.33, current_best: 904.85 best obj: 904.85(4) mean: 1780.51, max: 2762.24
Date: 08-05 at 20:00:29, iter: 3, new3, Khoo: 705.33, current_best: 883.77 best obj: 883.77(4) mean: 1153.95, max: 1788.56
Date: 08-05 at 20:01:19, iter: 4, new3, Khoo: 705.33, current_best: 882.96 best obj: 882.96(4) mean: 1172.31, max: 1807.48
Date: 08-05 at 20:02:42, iter: 5, new3, Khoo: 705.33, current_best: 852.15 best obj: 852.15(4) mean: 902.21, max: 956.78
Date: 08-05 at 20:04:14, iter: 6, new3, Khoo: 705.33, current_best: 817.62 best obj: 817.62(5) mean: 900.79, max: 986.13
Date: 08-05 at 20:05:53, iter: 7, new3, Khoo: 705.33, current_best: 808.69 best obj: 808.69(5) mean: 847.80, max: 904.21
Date: 08-05 at 20:07:25, iter: 8, new3, Khoo: 705.33, current_best: 808.69 best obj: 808.69(5) mean: 886.41, max: 931.12
Date: 08-05 at 20:08:46, iter: 9, new3, Khoo: 705.33, current_best: 805.43 best obj: 805.43(5) mean: 897.29, max: 986.69
Date: 08-05 at 20:09:37, iter: 10, new3, Khoo: 705.33, current_best: 797.65 best obj: 797.65(5) mean: 905.51, max: 1014.88
Date: 08-05 at 20:11:22, iter: 11, new3, Khoo: 705.33, current_best: 797.02 best obj: 797.02(5) mean: 834.30, max: 858.85
Date: 08-05 at 20:12:32, iter: 12, new3, Khoo: 705.33, current_best: 797.02 best obj: 797.02(5) mean: 856.26, max: 913.25
Date: 08-05 at 20:14:12, iter: 13, new3, Khoo: 705.33, current_best: 789.54 best obj: 789.54(5) mean: 810.49, max: 838.84
Date: 08-05 at 20:15:52, iter: 14, new3, Khoo: 705.33, current_best: 783.69 best obj: 783.69(5) mean: 798.47, max: 833.50
Date: 08-05 at 20:17:08, iter: 15, new3, Khoo: 705.33, current_best: 783.69 best obj: 783.69(5) mean: 815.73, max: 871.85
Date: 08-05 at 20:18:04, iter: 16, new3, Khoo: 705.33, current_best: 783.69 best obj: 783.69(5) mean: 792.88, max: 871.85
Date: 08-05 at 20:19:11, iter: 17, new3, Khoo: 705.33, current_best: 783.69 best obj: 783.69(5) mean: 793.71, max: 834.22
Date: 08-05 at 20:20:28, iter: 19, new3, Khoo: 705.33, current_best: 783.69 best obj: 783.69(5) mean: 1008.79, max: 1310.58
Date: 08-05 at 20:21:33, iter: 20, new3, Khoo: 705.33, current_best: 783.69 best obj: 783.69(5) mean: 876.91, max: 1152.39
Date: 08-05 at 20:23:07, iter: 21, new3, Khoo: 705.33, current_best: 783.69 best obj: 783.69(5) mean: 869.50, max: 1153.72
Date: 08-05 at 20:24:00, iter: 22, new3, Khoo: 705.33, current_best: 783.69 best obj: 783.69(5) mean: 803.91, max: 933.13
Date: 08-05 at 20:25:39, iter: 24, new3, Khoo: 705.33, current_best: 783.69 best obj: 783.69(5) mean: 1027.69, max: 1381.08
Date: 08-05 at 20:27:04, iter: 26, new3, Khoo: 705.33, current_best: 783.69 best obj: 783.69(6) mean: 943.96, max: 1318.54
Date: 08-05 at 20:28:34, iter: 27, new3, Khoo: 705.33, current_best: 783.23 best obj: 783.23(5) mean: 1026.23, max: 1402.77
Date: 08-05 at 20:30:19, iter: 28, new3, Khoo: 705.33, current_best: 783.23 best obj: 783.23(5) mean: 1030.20, max: 1431.52
Date: 08-05 at 20:32:00, iter: 29, new3, Khoo: 705.33, current_best: 783.23 best obj: 783.23(5) mean: 898.91, max: 1199.32
Date: 08-05 at 20:33:17, iter: 30, new3, Khoo: 705.33, current_best: 783.23 best obj: 783.23(5) mean: 837.74, max: 964.14
Date: 08-05 at 20:34:55, iter: 32, new3, Khoo: 705.33, current_best: 783.23 best obj: 783.23(5) mean: 999.07, max: 1309.68
Date: 08-05 at 20:36:02, iter: 33, new3, Khoo: 705.33, current_best: 783.23 best obj: 783.23(5) mean: 879.79, max: 1044.68
Date: 08-05 at 20:37:14, iter: 34, new3, Khoo: 705.33, current_best: 783.23 best obj: 783.23(5) mean: 818.21, max: 915.04
Date: 08-05 at 20:38:46, iter: 35, new3, Khoo: 705.33, current_best: 783.23 best obj: 783.23(5) mean: 822.94, max: 916.45
Date: 08-05 at 20:40:06, iter: 37, new3, Khoo: 705.33, current_best: 783.23 best obj: 783.23(5) mean: 987.28, max: 1278.84
Date: 08-05 at 20:42:03, iter: 39, new3, Khoo: 705.33, current_best: 783.23 best obj: 783.23(6) mean: 936.45, max: 1316.44
Date: 08-05 at 20:43:01, iter: 40, new3, Khoo: 705.33, current_best: 783.23 best obj: 844.62(5) mean: 988.50, max: 1188.92
Date: 08-05 at 20:44:07, iter: 41, new3, Khoo: 705.33, current_best: 783.23 best obj: 818.41(5) mean: 896.36, max: 968.29
Date: 08-05 at 20:45:44, iter: 43, new3, Khoo: 705.33, current_best: 783.23 best obj: 808.82(5) mean: 992.84, max: 1259.91
Date: 08-05 at 20:47:10, iter: 44, new3, Khoo: 705.33, current_best: 783.23 best obj: 799.99(5) mean: 873.67, max: 1214.27
Date: 08-05 at 20:48:15, iter: 45, new3, Khoo: 705.33, current_best: 783.23 best obj: 795.92(5) mean: 892.59, max: 1169.88
Date: 08-05 at 20:49:41, iter: 46, new3, Khoo: 705.33, current_best: 783.23 best obj: 794.38(5) mean: 937.75, max: 1223.79
Date: 08-05 at 20:51:16, iter: 48, new3, Khoo: 705.33, current_best: 783.23 best obj: 791.80(5) mean: 1036.62, max: 1404.96
Date: 08-05 at 20:52:28, iter: 49, new3, Khoo: 705.33, current_best: 783.23 best obj: 789.89(5) mean: 891.34, max: 1250.08
Date: 08-05 at 20:54:19, iter: 51, new3, Khoo: 705.33, current_best: 783.23 best obj: 786.90(6) mean: 873.74, max: 984.51
Date: 08-05 at 20:55:45, iter: 52, new3, Khoo: 705.33, current_best: 783.23 best obj: 821.42(6) mean: 1074.45, max: 1547.33
Date: 08-05 at 20:57:09, iter: 54, new3, Khoo: 705.33, current_best: 783.23 best obj: 811.48(6) mean: 1203.25, max: 1604.42
Date: 08-05 at 20:58:36, iter: 55, new3, Khoo: 705.33, current_best: 783.23 best obj: 811.48(6) mean: 1060.15, max: 1514.69
Date: 08-05 at 21:00:14, iter: 56, new3, Khoo: 705.33, current_best: 783.23 best obj: 811.48(6) mean: 911.71, max: 1167.29
Date: 08-05 at 21:01:28, iter: 57, new3, Khoo: 705.33, current_best: 783.23 best obj: 808.89(6) mean: 935.38, max: 1222.17
Date: 08-05 at 21:03:07, iter: 59, new3, Khoo: 705.33, current_best: 783.23 best obj: 808.89(6) mean: 999.95, max: 1282.64
Date: 08-05 at 21:04:31, iter: 60, new3, Khoo: 705.33, current_best: 783.23 best obj: 808.89(6) mean: 921.91, max: 1215.45
Date: 08-05 at 21:06:03, iter: 61, new3, Khoo: 705.33, current_best: 783.23 best obj: 804.04(5) mean: 871.73, max: 1103.56
Date: 08-05 at 21:07:41, iter: 63, new3, Khoo: 705.33, current_best: 783.23 best obj: 794.99(6) mean: 883.88, max: 941.78
Date: 08-05 at 21:09:03, iter: 65, new3, Khoo: 705.33, current_best: 783.23 best obj: 897.35(6) mean: 1139.84, max: 1713.27
Date: 08-05 at 21:10:22, iter: 67, new3, Khoo: 705.33, current_best: 783.23 best obj: 836.33(6) mean: 1746.94, max: 3102.23
