Date: 01-15 at 22:38:15, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 1232.20(11), mean: 2897.41, max: 3606.84
Date: 01-15 at 22:39:09, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 1174.09(10), mean: 2806.96, max: 3480.30
Date: 01-15 at 22:40:05, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 1152.81(9), mean: 2511.76, max: 3337.71
Date: 01-15 at 22:41:02, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 1101.42(8), mean: 2306.36, max: 3091.37
Date: 01-15 at 22:42:00, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 1059.34(8), mean: 1840.02, max: 2915.18
Date: 01-15 at 22:42:56, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 1016.28(8), mean: 1875.01, max: 2897.59
Date: 01-15 at 22:43:54, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 1016.07(8), mean: 1525.24, max: 2333.95
Date: 01-15 at 22:44:51, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 1016.07(8), mean: 1145.97, max: 1258.65
Date: 01-15 at 22:45:50, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 1016.07(8), mean: 1177.75, max: 1306.65
Date: 01-15 at 22:46:45, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 999.87(8), mean: 1132.24, max: 1281.38
Date: 01-15 at 22:47:45, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 987.33(7), mean: 1155.66, max: 1284.58
Date: 01-15 at 22:48:40, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 981.98(7), mean: 1163.57, max: 1343.58
Date: 01-15 at 22:49:39, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 980.37(7), mean: 1158.84, max: 1307.83
Date: 01-15 at 22:50:36, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 980.37(7), mean: 1106.95, max: 1214.01
Date: 01-15 at 22:51:34, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 980.37(7), mean: 1126.12, max: 1255.13
Date: 01-15 at 22:52:30, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 980.37(7), mean: 1079.74, max: 1153.34
Date: 01-15 at 22:53:29, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 980.37(7), mean: 1073.11, max: 1126.19
Date: 01-15 at 22:54:25, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 980.37(7), mean: 1257.16, max: 1545.01
Date: 01-15 at 22:55:20, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 980.37(7), mean: 1111.96, max: 1385.74
Date: 01-15 at 22:56:19, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 980.37(7), mean: 1077.45, max: 1189.19
Date: 01-15 at 22:57:20, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 980.37(7), mean: 1061.60, max: 1211.67
Date: 01-15 at 22:58:17, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 980.37(7), mean: 1241.94, max: 1412.38
Date: 01-15 at 22:59:12, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 905.21, best obj: 980.37(7), mean: 1079.20, max: 1177.33
