Date: 03-07 at 04:05:41, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1295.64(12), mean: 1983.08, max: 2294.14
Date: 03-07 at 04:05:56, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 1205.33(11), mean: 2001.61, max: 2313.03
Date: 03-07 at 04:06:10, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 1134.73(11), mean: 2008.45, max: 2335.57
Date: 03-07 at 04:06:25, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 1097.60(11), mean: 1899.81, max: 2290.13
Date: 03-07 at 04:06:41, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 1076.77(11), mean: 1832.55, max: 2255.09
Date: 03-07 at 04:06:57, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 1040.91(11), mean: 1456.15, max: 2011.24
Date: 03-07 at 04:07:12, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 1023.57(11), mean: 1444.59, max: 2011.46
Date: 03-07 at 04:07:28, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 1005.76(11), mean: 1322.91, max: 1908.59
Date: 03-07 at 04:07:45, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 1005.76(11), mean: 1236.27, max: 1857.43
Date: 03-07 at 04:08:03, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 1005.76(11), mean: 1207.54, max: 1368.82
Date: 03-07 at 04:08:19, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 1005.76(11), mean: 1136.89, max: 1298.59
Date: 03-07 at 04:08:35, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 1005.76(11), mean: 1106.00, max: 1181.82
Date: 03-07 at 04:08:54, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 1005.76(11), mean: 1914.08, max: 2197.17
Date: 03-07 at 04:09:11, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 1005.76(11), mean: 1913.55, max: 2201.22
Date: 03-07 at 04:09:33, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 1005.76(11), mean: 1288.48, max: 1409.65
Date: 03-07 at 04:09:52, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 1005.76(11), mean: 1247.34, max: 1371.77
Date: 03-07 at 04:10:10, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 1005.76(11), mean: 1901.29, max: 2291.72
Date: 03-07 at 04:10:28, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 1005.76(11), mean: 1898.82, max: 2317.08
