Date: 12-16 at 01:13:52, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1477.44(16), mean: 2507.53, max: 2833.75
Date: 12-16 at 01:14:53, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1384.47(14), mean: 1976.39, max: 2748.20
Date: 12-16 at 01:15:55, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1365.01(14), mean: 1554.15, max: 2462.52
Date: 12-16 at 01:16:55, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1350.04(14), mean: 1615.47, max: 2483.76
Date: 12-16 at 01:17:54, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1350.04(14), mean: 1637.85, max: 2422.33
Date: 12-16 at 01:18:54, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1350.04(14), mean: 1566.86, max: 1835.19
Date: 12-16 at 01:19:56, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1350.04(14), mean: 1482.79, max: 1714.55
Date: 12-16 at 01:20:56, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1350.04(14), mean: 1558.37, max: 1784.92
Date: 12-16 at 01:21:58, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1350.04(14), mean: 1452.71, max: 1605.58
Date: 12-16 at 01:23:03, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1350.04(14), mean: 1412.64, max: 1555.73
Date: 12-16 at 01:24:10, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1328.88(17), mean: 1372.59, max: 1444.79
Date: 12-16 at 01:25:10, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1310.54(17), mean: 1415.44, max: 1507.22
Date: 12-16 at 01:26:15, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1300.97(16), mean: 1370.21, max: 1501.60
Date: 12-16 at 01:27:14, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1300.97(16), mean: 1375.84, max: 1477.76
Date: 12-16 at 01:28:11, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1300.97(16), mean: 1416.04, max: 1528.32
Date: 12-16 at 01:29:16, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1297.03(17), mean: 1426.27, max: 1510.50
Date: 12-16 at 01:30:11, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1297.03(17), mean: 1444.11, max: 1561.83
Date: 12-16 at 01:31:12, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1297.03(17), mean: 1428.71, max: 1590.77
Date: 12-16 at 01:32:21, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1295.15(17), mean: 1359.79, max: 1611.81
Date: 12-16 at 01:33:23, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1273.68(16), mean: 1373.93, max: 1645.40
Date: 12-16 at 01:34:22, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1272.37(16), mean: 1400.57, max: 1667.12
Date: 12-16 at 01:35:30, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1265.18(16), mean: 1402.70, max: 1489.45
Date: 12-16 at 01:36:29, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1265.16(16), mean: 1399.29, max: 1510.64
Date: 12-16 at 01:37:40, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1265.16(16), mean: 1313.58, max: 1362.18
Date: 12-16 at 01:38:49, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1265.16(16), mean: 1291.37, max: 1311.77
Date: 12-16 at 01:39:44, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1262.77(16), mean: 1295.77, max: 1349.70
Date: 12-16 at 01:40:53, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1260.50(16), mean: 1276.66, max: 1303.81
Date: 12-16 at 01:41:59, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1258.77(16), mean: 1273.34, max: 1298.77
Date: 12-16 at 01:43:01, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1258.77(16), mean: 1279.64, max: 1317.53
Date: 12-16 at 01:44:04, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1258.77(16), mean: 1290.19, max: 1366.32
Date: 12-16 at 01:45:05, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1258.77(16), mean: 1305.32, max: 1386.98
Date: 12-16 at 01:46:14, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1258.77(16), mean: 1272.28, max: 1306.20
Date: 12-16 at 01:47:15, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1258.77(16), mean: 1274.75, max: 1347.76
Date: 12-16 at 01:48:18, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1258.77(16), mean: 1293.96, max: 1422.69
Date: 12-16 at 01:49:23, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1258.77(16), mean: 1275.84, max: 1319.93
Date: 12-16 at 01:50:25, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1258.77(16), mean: 1299.79, max: 1342.14
Date: 12-16 at 01:51:34, #particle: 15, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1258.77(16), mean: 1288.71, max: 1336.40
Date: 12-16 at 01:52:40, #particle: 15, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62, best obj: 1258.60(16), mean: 1270.21, max: 1312.02
