Date: 07-07 at 23:30:11, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1528.90(15) mean: 3130.38, max: 4157.99
Date: 07-07 at 23:31:29, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1191.17(15) mean: 3061.07, max: 3990.61
Date: 07-07 at 23:32:53, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1152.21(14) mean: 2803.78, max: 3765.97
Date: 07-07 at 23:34:11, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1149.05(14) mean: 2454.87, max: 3492.92
Date: 07-07 at 23:35:34, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1147.59(14) mean: 2445.48, max: 3486.01
Date: 07-07 at 23:36:54, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1147.59(14) mean: 2408.47, max: 3496.15
Date: 07-07 at 23:38:22, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1147.59(14) mean: 2281.55, max: 3443.88
Date: 07-07 at 23:40:05, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1147.59(14) mean: 1284.79, max: 1454.61
Date: 07-07 at 23:41:26, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1147.59(14) mean: 1290.38, max: 1414.62
Date: 07-07 at 23:42:57, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1070.59(14) mean: 1158.65, max: 1256.57
Date: 07-07 at 23:44:20, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1058.17(14) mean: 1191.68, max: 1295.61
Date: 07-07 at 23:45:40, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1011.42(12) mean: 1079.86, max: 1151.88
Date: 07-07 at 23:46:54, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 981.96(12) mean: 1078.66, max: 1160.32
Date: 07-07 at 23:48:15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 981.96(12) mean: 1092.25, max: 1183.50
Date: 07-07 at 23:49:36, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 981.96(12) mean: 1050.02, max: 1086.33
Date: 07-07 at 23:51:01, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 970.28(12) mean: 1041.25, max: 1097.93
Date: 07-07 at 23:52:30, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 959.33(12) mean: 1033.38, max: 1079.89
Date: 07-07 at 23:53:43, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 926.01(12) mean: 1014.53, max: 1079.89
