Date: 07-08 at 13:51:47, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1308.18(12) mean: 3171.95, max: 4169.01
Date: 07-08 at 13:53:08, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1183.20(12) mean: 3095.23, max: 3992.12
Date: 07-08 at 13:54:32, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1128.89(12) mean: 3032.78, max: 3879.16
Date: 07-08 at 13:56:00, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1113.31(12) mean: 2834.10, max: 3748.68
Date: 07-08 at 13:57:28, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1108.85(12) mean: 2745.59, max: 3601.96
Date: 07-08 at 13:58:51, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1108.85(12) mean: 2400.21, max: 3497.27
Date: 07-08 at 14:00:26, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1108.85(12) mean: 2389.14, max: 3456.19
Date: 07-08 at 14:01:58, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1108.85(12) mean: 1703.21, max: 2938.22
Date: 07-08 at 14:03:30, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1108.85(12) mean: 1257.35, max: 1442.07
Date: 07-08 at 14:04:56, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1092.14(13) mean: 1223.80, max: 1376.22
Date: 07-08 at 14:06:28, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1085.21(13) mean: 1247.84, max: 1400.64
Date: 07-08 at 14:08:03, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1041.60(13) mean: 1165.48, max: 1390.89
Date: 07-08 at 14:09:28, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1009.63(13) mean: 1133.90, max: 1366.83
Date: 07-08 at 14:10:59, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 949.03(12) mean: 1169.04, max: 1409.34
Date: 07-08 at 14:12:29, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 944.87(12) mean: 1089.45, max: 1294.07
Date: 07-08 at 14:14:02, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 944.87(12) mean: 1029.59, max: 1129.28
