Date: 07-21 at 01:25:17, #particle: 10, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1444.13(10), mean: 2766.95, max: 3523.16
Date: 07-21 at 01:25:56, #particle: 10, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1376.52(10), mean: 2708.47, max: 3444.67
Date: 07-21 at 01:26:36, #particle: 10, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1349.64(9), mean: 2384.05, max: 3196.38
Date: 07-21 at 01:27:18, #particle: 10, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1341.85(9), mean: 1891.66, max: 2977.89
Date: 07-21 at 01:27:59, #particle: 10, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1341.85(9), mean: 1883.53, max: 2910.75
Date: 07-21 at 01:28:41, #particle: 10, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1341.85(9), mean: 1874.80, max: 2743.78
Date: 07-21 at 01:29:21, #particle: 10, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1341.85(9), mean: 1737.34, max: 2324.04
Date: 07-21 at 01:30:05, #particle: 10, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1329.48(13), mean: 1386.58, max: 1436.80
Date: 07-21 at 01:30:46, #particle: 10, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1304.47(13), mean: 1395.92, max: 1476.18
Date: 07-21 at 01:31:28, #particle: 10, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1304.47(13), mean: 1394.25, max: 1476.12
Date: 07-21 at 01:32:10, #particle: 10, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1304.47(13), mean: 1426.95, max: 1513.66
Date: 07-21 at 01:32:49, #particle: 10, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1290.56(14), mean: 1435.87, max: 1542.80
Date: 07-21 at 01:33:33, #particle: 10, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1282.47(12), mean: 1342.75, max: 1530.63
Date: 07-21 at 01:34:13, #particle: 10, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1252.35(12), mean: 1398.23, max: 1586.78
Date: 07-21 at 01:34:59, #particle: 10, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1241.23(11), mean: 1293.14, max: 1322.79
Date: 07-21 at 01:35:38, #particle: 10, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1241.23(11), mean: 1316.70, max: 1362.69
Date: 07-21 at 01:36:22, #particle: 10, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1241.23(11), mean: 1286.71, max: 1322.14
Date: 07-21 at 01:37:08, #particle: 10, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1241.23(11), mean: 1278.71, max: 1296.93
Date: 07-21 at 01:37:49, #particle: 10, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1241.23(11), mean: 1317.18, max: 1344.86
Date: 07-21 at 01:38:33, #particle: 10, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1241.23(11), mean: 1377.34, max: 1509.68
Date: 07-21 at 01:39:12, #particle: 10, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1241.23(11), mean: 1361.56, max: 1479.58
Date: 07-21 at 01:39:54, #particle: 10, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1241.23(11), mean: 1306.89, max: 1443.11
