Date: 07-06 at 17:20:08, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1421.26(5) mean: 2383.73, max: 3006.53
Date: 07-06 at 17:21:03, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1362.73(12) mean: 2052.76, max: 2736.09
Date: 07-06 at 17:22:16, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1276.88(12) mean: 2032.92, max: 2647.72
Date: 07-06 at 17:23:19, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1227.55(12) mean: 1980.28, max: 2571.24
Date: 07-06 at 17:24:33, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1222.62(12) mean: 1797.18, max: 2398.24
Date: 07-06 at 17:25:56, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1218.18(10) mean: 1284.58, max: 1351.01
Date: 07-06 at 17:27:12, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1198.88(10) mean: 1343.00, max: 1461.73
Date: 07-06 at 17:28:14, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1198.88(10) mean: 1342.17, max: 1512.98
Date: 07-06 at 17:29:29, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1198.88(10) mean: 1360.72, max: 1532.85
Date: 07-06 at 17:30:51, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1198.88(10) mean: 1315.29, max: 1466.79
Date: 07-06 at 17:32:02, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1181.67(10) mean: 1280.53, max: 1482.75
Date: 07-06 at 17:33:14, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1171.70(10) mean: 1231.19, max: 1280.80
Date: 07-06 at 17:34:16, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1171.38(10) mean: 1262.93, max: 1308.58
Date: 07-06 at 17:35:31, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1171.38(10) mean: 1238.57, max: 1312.30
Date: 07-06 at 17:36:50, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1169.72(10) mean: 1185.13, max: 1203.96
Date: 07-06 at 17:38:09, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1146.91(9) mean: 1189.40, max: 1238.86
Date: 07-06 at 17:39:12, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1146.91(9) mean: 1159.15, max: 1192.45
Date: 07-06 at 17:40:37, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1142.71(9) mean: 1159.06, max: 1198.01
Date: 07-06 at 17:41:38, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1135.39(9) mean: 1152.03, max: 1176.69
Date: 07-06 at 17:42:53, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1135.39(9) mean: 1165.82, max: 1213.49
Date: 07-06 at 17:44:15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1135.39(9) mean: 1153.07, max: 1184.41
Date: 07-06 at 17:45:36, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1133.17(9) mean: 1148.99, max: 1181.96
Date: 07-06 at 17:46:57, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1133.17(9) mean: 1175.03, max: 1212.11
Date: 07-06 at 17:48:02, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1133.17(9) mean: 1158.31, max: 1232.27
Date: 07-06 at 17:49:04, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1128.30(9) mean: 1171.07, max: 1208.87
Date: 07-06 at 17:50:19, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1091.48(9) mean: 1168.53, max: 1234.03
Date: 07-06 at 17:51:21, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1089.63(9) mean: 1134.41, max: 1252.45
Date: 07-06 at 17:52:34, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1089.63(9) mean: 1126.08, max: 1166.32
