Date: 07-06 at 20:32:14, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1452.93(5) mean: 2879.97, max: 3558.24
Date: 07-06 at 20:33:29, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1292.73(12) mean: 2524.71, max: 3319.11
Date: 07-06 at 20:34:41, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1242.53(12) mean: 2257.25, max: 3081.55
Date: 07-06 at 20:36:01, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1239.81(12) mean: 2081.92, max: 2932.95
Date: 07-06 at 20:37:23, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1239.63(12) mean: 1910.20, max: 2902.97
Date: 07-06 at 20:38:39, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1236.83(12) mean: 1724.66, max: 2722.46
Date: 07-06 at 20:39:59, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1230.62(12) mean: 1591.22, max: 2372.58
Date: 07-06 at 20:41:20, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1230.62(12) mean: 1588.31, max: 2418.93
Date: 07-06 at 20:42:36, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1230.62(12) mean: 1591.85, max: 2293.83
Date: 07-06 at 20:44:02, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1192.05(10) mean: 1292.99, max: 1364.56
Date: 07-06 at 20:45:10, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1149.99(9) mean: 1335.22, max: 1439.70
Date: 07-06 at 20:46:27, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1148.83(9) mean: 1393.67, max: 1512.25
Date: 07-06 at 20:47:57, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1148.83(9) mean: 1355.42, max: 1510.43
Date: 07-06 at 20:49:23, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1148.83(9) mean: 1287.75, max: 1376.56
Date: 07-06 at 20:50:49, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1148.83(9) mean: 1352.86, max: 1452.92
Date: 07-06 at 20:51:54, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1146.97(11) mean: 1271.29, max: 1406.30
Date: 07-06 at 20:53:29, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1119.53(10) mean: 1219.65, max: 1388.83
Date: 07-06 at 20:54:57, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1119.04(10) mean: 1200.57, max: 1254.68
Date: 07-06 at 20:56:21, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1119.04(10) mean: 1220.44, max: 1302.34
Date: 07-06 at 20:57:31, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1117.31(10) mean: 1178.25, max: 1293.50
Date: 07-06 at 20:58:56, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1114.90(10) mean: 1163.42, max: 1285.41
Date: 07-06 at 21:00:21, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1114.90(10) mean: 1153.91, max: 1234.35
Date: 07-06 at 21:01:38, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1114.90(10) mean: 1193.47, max: 1279.40
Date: 07-06 at 21:02:53, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1114.90(10) mean: 1209.92, max: 1304.68
Date: 07-06 at 21:04:13, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1114.90(10) mean: 1176.11, max: 1278.64
Date: 07-06 at 21:05:36, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1114.90(10) mean: 1176.72, max: 1317.35
Date: 07-06 at 21:06:39, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1114.90(10) mean: 1180.42, max: 1286.17
Date: 07-06 at 21:07:56, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1114.90(10) mean: 1171.30, max: 1325.96
Date: 07-06 at 21:09:10, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1114.90(10) mean: 1187.65, max: 1231.15
Date: 07-06 at 21:10:38, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1114.90(10) mean: 1164.12, max: 1265.28
Date: 07-06 at 21:11:55, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1114.90(10) mean: 1162.54, max: 1219.19
Date: 07-06 at 21:13:17, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1112.54(10) mean: 1142.27, max: 1215.24
Date: 07-06 at 21:14:36, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1164.84, max: 1206.58
Date: 07-06 at 21:15:56, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1141.61, max: 1178.69
Date: 07-06 at 21:17:23, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1137.85, max: 1188.51
Date: 07-06 at 21:18:29, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1175.26, max: 1239.73
Date: 07-06 at 21:19:47, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1165.07, max: 1274.93
Date: 07-06 at 21:21:14, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1164.84, max: 1257.03
Date: 07-06 at 21:22:27, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1135.25, max: 1200.55
Date: 07-06 at 21:23:48, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1134.70, max: 1176.98
Date: 07-06 at 21:24:47, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1149.91, max: 1203.42
Date: 07-06 at 21:26:03, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1133.87, max: 1174.32
Date: 07-06 at 21:27:28, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1128.75, max: 1157.83
Date: 07-06 at 21:28:30, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1150.10, max: 1195.15
Date: 07-06 at 21:29:43, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1126.35, max: 1148.44
Date: 07-06 at 21:31:01, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.64(10) mean: 1147.57, max: 1183.07
Date: 07-06 at 21:32:36, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1107.44(10) mean: 1129.88, max: 1154.25
Date: 07-06 at 21:33:51, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1107.44(10) mean: 1149.80, max: 1196.96
Date: 07-06 at 21:35:19, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1107.44(10) mean: 1129.13, max: 1184.26
Date: 07-06 at 21:36:31, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1107.44(10) mean: 1115.77, max: 1155.45
Date: 07-06 at 21:37:46, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1107.44(10) mean: 1114.84, max: 1153.08
Date: 07-06 at 21:39:15, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1107.44(10) mean: 1117.86, max: 1175.89
Date: 07-06 at 21:40:37, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1107.44(10) mean: 1117.68, max: 1194.52
Date: 07-06 at 21:41:53, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1107.44(10) mean: 1128.66, max: 1208.93
Date: 07-06 at 21:43:12, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1106.13(10) mean: 1132.44, max: 1158.45
Date: 07-06 at 21:44:21, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1106.13(10) mean: 1114.91, max: 1151.11
