Date: 07-07 at 01:46:09, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1501.71(12) mean: 2880.00, max: 3529.67
Date: 07-07 at 01:47:09, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1260.43(10) mean: 2520.64, max: 3182.87
Date: 07-07 at 01:48:04, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1242.11(10) mean: 2554.29, max: 3202.93
Date: 07-07 at 01:49:07, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1241.23(10) mean: 2028.02, max: 2903.40
Date: 07-07 at 01:50:13, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1241.23(10) mean: 2001.51, max: 2717.99
Date: 07-07 at 01:51:20, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1237.31(12) mean: 1763.22, max: 2709.76
Date: 07-07 at 01:52:19, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1184.53(10) mean: 1740.55, max: 2650.69
Date: 07-07 at 01:53:32, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1180.46(10) mean: 1744.83, max: 2571.80
Date: 07-07 at 01:54:40, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1180.46(10) mean: 1450.84, max: 2392.48
Date: 07-07 at 01:55:47, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1180.46(10) mean: 1393.74, max: 2343.14
Date: 07-07 at 01:57:02, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1180.46(10) mean: 1256.55, max: 1322.29
Date: 07-07 at 01:57:58, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1180.46(10) mean: 1271.31, max: 1320.33
Date: 07-07 at 01:59:08, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1169.96(9) mean: 1238.63, max: 1329.25
Date: 07-07 at 02:00:10, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1139.22(9) mean: 1296.77, max: 1412.41
Date: 07-07 at 02:01:09, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1116.30(9) mean: 1315.13, max: 1478.46
Date: 07-07 at 02:02:17, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1298.97, max: 1495.28
Date: 07-07 at 02:03:20, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1227.64, max: 1392.30
Date: 07-07 at 02:04:30, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1222.36, max: 1333.00
Date: 07-07 at 02:05:36, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1205.80, max: 1290.82
Date: 07-07 at 02:06:52, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1164.52, max: 1233.75
Date: 07-07 at 02:07:49, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1184.82, max: 1273.40
Date: 07-07 at 02:08:56, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1145.84, max: 1185.48
Date: 07-07 at 02:10:07, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1158.82, max: 1216.06
Date: 07-07 at 02:11:24, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1142.62, max: 1166.56
Date: 07-07 at 02:12:35, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1143.58, max: 1217.88
Date: 07-07 at 02:13:34, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1174.19, max: 1238.04
Date: 07-07 at 02:14:37, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1148.82, max: 1229.99
Date: 07-07 at 02:15:45, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1115.31(9) mean: 1153.28, max: 1201.90
Date: 07-07 at 02:16:42, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1112.00(9) mean: 1126.97, max: 1162.99
Date: 07-07 at 02:17:55, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.97(9) mean: 1121.54, max: 1140.20
Date: 07-07 at 02:19:08, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.97(9) mean: 1120.50, max: 1140.20
Date: 07-07 at 02:20:09, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1109.97(9) mean: 1142.57, max: 1198.77
Date: 07-07 at 02:21:23, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1106.87(9) mean: 1117.99, max: 1146.37
Date: 07-07 at 02:22:34, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1106.85(9) mean: 1112.36, max: 1125.51
Date: 07-07 at 02:23:38, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1106.85(9) mean: 1122.22, max: 1182.33
Date: 07-07 at 02:24:48, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1106.85(9) mean: 1110.65, max: 1125.40
Date: 07-07 at 02:25:56, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1104.21(9) mean: 1109.39, max: 1116.38
Date: 07-07 at 02:26:57, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1104.21(9) mean: 1111.70, max: 1146.95
Date: 07-07 at 02:28:00, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1104.21(9) mean: 1129.08, max: 1138.17
Date: 07-07 at 02:29:06, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1104.21(9) mean: 1108.66, max: 1112.80
