Date: 07-25 at 06:48:02, #particle: 70, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1812.03(23), mean: 2523.36, max: 2815.22
Date: 07-25 at 06:54:27, #particle: 70, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1764.00(22), mean: 2289.19, max: 2718.95
Date: 07-25 at 07:00:51, #particle: 70, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1761.87(22), mean: 2104.80, max: 2701.64
Date: 07-25 at 07:07:12, #particle: 70, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1753.47(22), mean: 2082.16, max: 2697.61
Date: 07-25 at 07:13:43, #particle: 70, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1753.47(22), mean: 2049.13, max: 2744.48
Date: 07-25 at 07:20:20, #particle: 70, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1740.34(22), mean: 2053.11, max: 2750.51
Date: 07-25 at 07:27:08, #particle: 70, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1708.84(22), mean: 1901.51, max: 2663.80
Date: 07-25 at 07:33:47, #particle: 70, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1708.84(22), mean: 1906.29, max: 2617.05
Date: 07-25 at 07:40:29, #particle: 70, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1708.84(22), mean: 1881.01, max: 2528.24
Date: 07-25 at 07:47:01, #particle: 70, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1682.72(21), mean: 1813.46, max: 2540.86
Date: 07-25 at 07:53:24, #particle: 70, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.93(21), mean: 1788.50, max: 1960.36
Date: 07-25 at 07:59:48, #particle: 70, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.93(21), mean: 1761.26, max: 2006.45
Date: 07-25 at 08:06:07, #particle: 70, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.93(21), mean: 1798.14, max: 2036.85
Date: 07-25 at 08:12:30, #particle: 70, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1681.93(21), mean: 1786.71, max: 2010.44
