Date: 07-14 at 04:06:35, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1471.53(6) mean: 3671.21, max: 4640.61
Date: 07-14 at 04:07:25, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1407.31(6) mean: 3006.20, max: 3777.28
Date: 07-14 at 04:08:14, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1379.10(6) mean: 2686.38, max: 3550.02
Date: 07-14 at 04:09:01, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1351.44(6) mean: 2143.65, max: 2979.29
Date: 07-14 at 04:09:49, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1351.44(6) mean: 2078.09, max: 2994.82
Date: 07-14 at 04:10:40, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1351.44(6) mean: 1477.12, max: 1677.56
Date: 07-14 at 04:11:26, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1351.44(6) mean: 1506.25, max: 1640.03
Date: 07-14 at 04:12:15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1343.23(9) mean: 1527.78, max: 1694.97
Date: 07-14 at 04:13:02, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1337.46(9) mean: 1492.18, max: 1682.17
Date: 07-14 at 04:13:48, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1336.47(9) mean: 1486.72, max: 1707.35
Date: 07-14 at 04:14:37, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1336.47(9) mean: 1494.31, max: 1691.32
Date: 07-14 at 04:15:29, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1336.47(9) mean: 1442.96, max: 1602.90
Date: 07-14 at 04:16:19, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1336.47(9) mean: 1402.16, max: 1518.51
Date: 07-14 at 04:17:11, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1325.22(9) mean: 1398.18, max: 1468.32
Date: 07-14 at 04:17:59, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1324.57(9) mean: 1431.53, max: 1526.58
Date: 07-14 at 04:18:45, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1324.57(9) mean: 1452.77, max: 1545.94
Date: 07-14 at 04:19:36, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1323.16(10) mean: 1430.47, max: 1569.68
Date: 07-14 at 04:20:26, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.81(9) mean: 1418.13, max: 1572.20
Date: 07-14 at 04:21:15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.81(9) mean: 1383.33, max: 1557.81
Date: 07-14 at 04:22:06, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.81(9) mean: 1384.11, max: 1457.02
Date: 07-14 at 04:22:52, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.81(9) mean: 1395.12, max: 1488.62
Date: 07-14 at 04:23:41, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.81(9) mean: 1380.89, max: 1539.62
Date: 07-14 at 04:24:35, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.81(9) mean: 1349.37, max: 1389.11
Date: 07-14 at 04:25:21, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.81(9) mean: 1359.19, max: 1441.01
Date: 07-14 at 04:26:10, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.81(9) mean: 1354.23, max: 1417.84
Date: 07-14 at 04:26:57, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.81(9) mean: 1376.25, max: 1435.92
Date: 07-14 at 04:27:48, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.81(9) mean: 1359.81, max: 1496.91
Date: 07-14 at 04:28:36, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.81(9) mean: 1309.05, max: 1392.24
Date: 07-14 at 04:29:24, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1319.94, max: 1477.62
Date: 07-14 at 04:30:17, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1303.64, max: 1359.40
Date: 07-14 at 04:31:02, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1306.38, max: 1375.20
Date: 07-14 at 04:31:50, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1305.59, max: 1373.35
Date: 07-14 at 04:32:38, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1312.81, max: 1343.01
Date: 07-14 at 04:33:31, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1305.83, max: 1397.81
Date: 07-14 at 04:34:17, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1305.38, max: 1357.56
Date: 07-14 at 04:35:05, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1297.45, max: 1311.35
Date: 07-14 at 04:35:55, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1297.45, max: 1311.35
Date: 07-14 at 04:36:46, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1307.48, max: 1381.84
Date: 07-14 at 04:37:32, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1306.07, max: 1418.67
Date: 07-14 at 04:38:20, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1299.20, max: 1323.25
Date: 07-14 at 04:39:10, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1307.56, max: 1391.16
Date: 07-14 at 04:40:03, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1298.65, max: 1328.40
Date: 07-14 at 04:40:49, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1307.66, max: 1407.60
Date: 07-14 at 04:41:36, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1306.10, max: 1443.90
Date: 07-14 at 04:42:26, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1296.63, max: 1304.44
Date: 07-14 at 04:43:19, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1296.63, max: 1304.44
Date: 07-14 at 04:44:06, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1301.32, max: 1346.36
Date: 07-14 at 04:44:53, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1301.54, max: 1382.65
Date: 07-14 at 04:45:42, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1296.49, max: 1307.03
Date: 07-14 at 04:46:33, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1299.06, max: 1309.06
Date: 07-14 at 04:47:24, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1296.49, max: 1307.03
Date: 07-14 at 04:48:10, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1300.69, max: 1370.01
Date: 07-14 at 04:48:59, iter: 53, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1301.11, max: 1376.31
Date: 07-14 at 04:49:50, iter: 54, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1296.73, max: 1310.59
Date: 07-14 at 04:50:41, iter: 55, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1299.68, max: 1316.37
Date: 07-14 at 04:51:27, iter: 56, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1300.34, max: 1366.62
Date: 07-14 at 04:52:15, iter: 57, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.68, max: 1296.78
Date: 07-14 at 04:53:05, iter: 58, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.68, max: 1296.78
Date: 07-14 at 04:53:57, iter: 59, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.68, max: 1296.78
Date: 07-14 at 04:54:44, iter: 60, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1298.05, max: 1332.31
Date: 07-14 at 04:55:30, iter: 61, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.70, max: 1297.02
Date: 07-14 at 04:56:19, iter: 62, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.70, max: 1297.02
Date: 07-14 at 04:57:10, iter: 63, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.70, max: 1297.02
Date: 07-14 at 04:57:59, iter: 64, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.69, max: 1296.81
Date: 07-14 at 04:58:46, iter: 65, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.69, max: 1296.81
Date: 07-14 at 04:59:34, iter: 66, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.69, max: 1296.81
Date: 07-14 at 05:00:25, iter: 67, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.69, max: 1296.81
Date: 07-14 at 05:01:18, iter: 68, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1297.52, max: 1324.28
Date: 07-14 at 05:02:04, iter: 69, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.61, max: 1295.61
Date: 07-14 at 05:02:51, iter: 70, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.61, max: 1295.61
Date: 07-14 at 05:03:40, iter: 71, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.61, max: 1295.61
Date: 07-14 at 05:04:32, iter: 72, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.61, max: 1295.61
Date: 07-14 at 05:05:20, iter: 73, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.61, max: 1295.61
Date: 07-14 at 05:06:06, iter: 74, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.61, max: 1295.61
Date: 07-14 at 05:06:56, iter: 75, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.61, max: 1295.61
Date: 07-14 at 05:07:46, iter: 76, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.61, max: 1295.61
Date: 07-14 at 05:08:37, iter: 77, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.61, max: 1295.61
Date: 07-14 at 05:09:23, iter: 78, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1295.61, max: 1295.61
Date: 07-14 at 05:10:11, iter: 80, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 2400.62, max: 4119.78
Date: 07-14 at 05:11:02, iter: 81, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1404.33, max: 1586.14
Date: 07-14 at 05:11:51, iter: 82, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1447.75, max: 1678.87
Date: 07-14 at 05:12:37, iter: 83, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1437.90, max: 1720.27
Date: 07-14 at 05:13:24, iter: 84, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1414.80, max: 1711.47
Date: 07-14 at 05:14:15, iter: 85, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1361.63, max: 1618.57
Date: 07-14 at 05:15:02, iter: 86, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1357.61, max: 1554.80
Date: 07-14 at 05:15:48, iter: 87, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1360.52, max: 1529.67
Date: 07-14 at 05:16:40, iter: 88, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1339.21, max: 1456.60
Date: 07-14 at 05:17:28, iter: 89, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1295.61(9) mean: 1327.55, max: 1421.74
