Date: 11-30 at 23:37:28, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1608.94(6), mean: 3152.45, max: 4034.43
Date: 11-30 at 23:38:19, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1456.13(11), mean: 2684.97, max: 3702.72
Date: 11-30 at 23:39:05, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1341.61(9), mean: 2331.22, max: 3459.90
Date: 11-30 at 23:39:52, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1323.21(9), mean: 1953.73, max: 3151.73
Date: 11-30 at 23:40:43, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1323.16(8), mean: 1729.87, max: 2681.23
Date: 11-30 at 23:41:32, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1286.21(9), mean: 1429.84, max: 1719.20
Date: 11-30 at 23:42:20, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1273.03(8), mean: 1451.87, max: 1779.37
Date: 11-30 at 23:43:14, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1256.49(11), mean: 1343.81, max: 1482.88
Date: 11-30 at 23:43:58, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1256.49(11), mean: 1391.63, max: 1511.60
Date: 11-30 at 23:44:49, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1256.49(11), mean: 1365.97, max: 1448.11
Date: 11-30 at 23:45:39, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1256.49(11), mean: 1405.94, max: 1482.19
Date: 11-30 at 23:46:23, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1256.49(11), mean: 1418.88, max: 1518.83
Date: 11-30 at 23:47:12, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1256.49(11), mean: 3449.62, max: 4279.05
Date: 11-30 at 23:48:06, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1256.49(11), mean: 1764.82, max: 4241.75
Date: 11-30 at 23:48:49, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1256.49(11), mean: 1789.02, max: 4035.19
Date: 11-30 at 23:49:41, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1256.49(11), mean: 1469.61, max: 1648.56
Date: 11-30 at 23:50:31, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1256.49(11), mean: 3348.31, max: 4150.46
Date: 11-30 at 23:51:19, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1256.49(11), mean: 1952.00, max: 3926.38
