Date: 12-27 at 00:58:08, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1543.68(15), mean: 2452.79, max: 3030.64
Date: 12-27 at 00:59:00, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1462.43(15), mean: 2316.85, max: 2965.99
Date: 12-27 at 00:59:55, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1453.65(15), mean: 2253.09, max: 2919.88
Date: 12-27 at 01:00:52, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1453.65(15), mean: 1939.08, max: 2943.95
Date: 12-27 at 01:01:43, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1453.65(15), mean: 1964.58, max: 2940.16
Date: 12-27 at 01:02:42, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1453.65(15), mean: 1935.53, max: 2914.15
Date: 12-27 at 01:03:38, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1453.65(15), mean: 1803.12, max: 2684.23
Date: 12-27 at 01:04:31, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1453.65(15), mean: 1838.72, max: 2586.72
Date: 12-27 at 01:05:24, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1453.65(15), mean: 1754.73, max: 2569.24
Date: 12-27 at 01:06:25, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1439.17(15), mean: 1520.65, max: 1755.97
Date: 12-27 at 01:07:19, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1407.55(14), mean: 1483.84, max: 1582.91
