Date: 12-27 at 00:35:12, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1564.86(15), mean: 2677.07, max: 3069.68
Date: 12-27 at 00:36:07, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1508.92(14), mean: 2480.15, max: 3067.88
Date: 12-27 at 00:36:58, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1507.16(14), mean: 2444.41, max: 3064.23
Date: 12-27 at 00:37:53, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1463.35(15), mean: 2407.31, max: 3104.89
Date: 12-27 at 00:38:52, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1381.99(15), mean: 1907.52, max: 2849.69
Date: 12-27 at 00:39:41, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1379.75(15), mean: 1945.82, max: 2843.78
Date: 12-27 at 00:40:42, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1376.03(15), mean: 1518.67, max: 1648.80
Date: 12-27 at 00:41:36, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1365.06(15), mean: 1494.02, max: 1637.60
Date: 12-27 at 00:42:28, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1365.06(15), mean: 1517.10, max: 1672.88
Date: 12-27 at 00:43:33, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1365.06(15), mean: 1480.99, max: 1588.21
Date: 12-27 at 00:44:25, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1365.06(15), mean: 1460.56, max: 1546.32
Date: 12-27 at 00:45:12, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1365.06(15), mean: 1500.81, max: 1585.30
Date: 12-27 at 00:46:11, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1365.06(15), mean: 1584.11, max: 1749.41
Date: 12-27 at 00:47:03, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1356.60(14), mean: 1500.23, max: 1758.54
Date: 12-27 at 00:47:53, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1344.22(13), mean: 1442.69, max: 1602.24
Date: 12-27 at 00:48:41, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1337.55(13), mean: 1486.63, max: 1664.42
Date: 12-27 at 00:49:32, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1337.55(13), mean: 1509.82, max: 1688.17
Date: 12-27 at 00:50:19, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1337.55(13), mean: 1532.68, max: 1726.01
Date: 12-27 at 00:51:11, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1337.55(13), mean: 1536.50, max: 1751.17
Date: 12-27 at 00:52:09, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1337.55(13), mean: 1422.51, max: 1490.60
Date: 12-27 at 00:52:54, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1337.55(13), mean: 1572.99, max: 1712.52
Date: 12-27 at 00:53:44, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1337.55(13), mean: 1529.42, max: 1736.27
Date: 12-27 at 00:54:38, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1337.55(13), mean: 1466.43, max: 1631.10
Date: 12-27 at 00:55:31, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1337.55(13), mean: 1407.26, max: 1512.19
Date: 12-27 at 00:56:23, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1333.69(13), mean: 1493.95, max: 1703.16
Date: 12-27 at 00:57:13, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1212.83, best obj: 1333.69(13), mean: 1520.80, max: 1722.27
