Date: 11-09 at 08:43:34, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 2016.54(20), mean: 2891.98, max: 3215.78
Date: 11-09 at 08:45:10, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1846.53(20), mean: 2423.32, max: 3141.79
Date: 11-09 at 08:46:39, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1841.02(19), mean: 2366.95, max: 3141.01
Date: 11-09 at 08:48:09, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1841.02(19), mean: 2408.92, max: 3109.85
Date: 11-09 at 08:49:56, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1841.02(19), mean: 1945.70, max: 2013.62
Date: 11-09 at 08:51:22, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1841.02(19), mean: 2010.21, max: 2092.98
Date: 11-09 at 08:53:05, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1841.02(19), mean: 1896.09, max: 1971.85
Date: 11-09 at 08:54:42, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1792.14(19), mean: 1989.23, max: 2133.43
Date: 11-09 at 08:56:09, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1792.14(19), mean: 2006.14, max: 2215.44
Date: 11-09 at 08:57:32, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1792.14(19), mean: 2021.94, max: 2255.46
Date: 11-09 at 08:58:57, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1779.68(19), mean: 2051.20, max: 2323.50
Date: 11-09 at 09:00:27, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1753.93(18), mean: 2084.92, max: 2368.10
Date: 11-09 at 09:02:02, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1753.93(18), mean: 1982.60, max: 2398.62
Date: 11-09 at 09:03:28, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1753.93(18), mean: 2023.87, max: 2441.60
Date: 11-09 at 09:05:09, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1753.93(18), mean: 1888.30, max: 2062.09
Date: 11-09 at 09:06:38, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58, best obj: 1753.93(18), mean: 1907.11, max: 2082.80
