Date: 07-03 at 08:41:50, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 2001.22(20) mean: 2929.61, max: 3286.04
Date: 07-03 at 08:43:29, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1892.05(19) mean: 2903.59, max: 3193.32
Date: 07-03 at 08:45:14, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1840.72(19) mean: 2868.83, max: 3220.80
Date: 07-03 at 08:46:59, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1827.28(18) mean: 2718.73, max: 3249.57
Date: 07-03 at 08:48:46, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1825.22(18) mean: 2591.70, max: 3272.27
Date: 07-03 at 08:50:41, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1824.68(18) mean: 2584.07, max: 3305.26
Date: 07-03 at 08:52:21, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1824.68(18) mean: 2456.22, max: 3339.34
Date: 07-03 at 08:54:04, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1824.68(18) mean: 2331.39, max: 3288.15
Date: 07-03 at 08:55:57, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1824.68(18) mean: 2047.29, max: 2289.10
Date: 07-03 at 08:57:44, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1824.68(18) mean: 1934.30, max: 2031.12
Date: 07-03 at 08:59:28, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1824.68(18) mean: 2073.26, max: 2322.63
Date: 07-03 at 09:01:14, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1824.68(18) mean: 1989.89, max: 2398.17
Date: 07-03 at 09:02:55, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1824.68(18) mean: 2040.72, max: 2435.51
Date: 07-03 at 09:04:39, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1788.26(19) mean: 2044.72, max: 2484.62
Date: 07-03 at 09:06:15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1787.98(19) mean: 2084.13, max: 2480.52
Date: 07-03 at 09:08:00, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1787.98(19) mean: 1936.05, max: 2198.06
Date: 07-03 at 09:09:44, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1769.26(19) mean: 1968.00, max: 2229.15
Date: 07-03 at 09:11:19, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1766.61(19) mean: 2011.47, max: 2288.55
Date: 07-03 at 09:12:57, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1766.61(19) mean: 1962.69, max: 2185.40
Date: 07-03 at 09:14:46, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1766.61(19) mean: 1954.84, max: 2240.83
Date: 07-03 at 09:16:27, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1766.61(19) mean: 1994.81, max: 2249.43
Date: 07-03 at 09:18:17, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1766.61(19) mean: 1871.08, max: 1968.42
Date: 07-03 at 09:19:57, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1766.61(19) mean: 1986.06, max: 2149.18
Date: 07-03 at 09:21:40, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1766.61(19) mean: 1915.48, max: 2184.41
Date: 07-03 at 09:23:32, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1766.61(19) mean: 1856.23, max: 1939.86
Date: 07-03 at 09:25:03, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1766.61(19) mean: 1874.13, max: 1966.70
Date: 07-03 at 09:26:49, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1757.09(19) mean: 1948.99, max: 2347.83
Date: 07-03 at 09:28:32, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1755.04(19) mean: 1973.35, max: 2357.56
Date: 07-03 at 09:30:12, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1743.76(18) mean: 1902.05, max: 2272.17
Date: 07-03 at 09:31:59, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1736.73(18) mean: 1817.02, max: 1956.10
Date: 07-03 at 09:33:46, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1736.73(18) mean: 1813.71, max: 1988.04
Date: 07-03 at 09:35:29, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1736.73(18) mean: 1805.80, max: 1916.43
Date: 07-03 at 09:37:04, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1736.73(18) mean: 1847.64, max: 1978.32
Date: 07-03 at 09:38:54, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1736.73(18) mean: 1803.87, max: 1896.46
Date: 07-03 at 09:40:38, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1736.73(18) mean: 1877.74, max: 2171.32
Date: 07-03 at 09:42:21, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1736.73(18) mean: 1799.23, max: 1875.15
Date: 07-03 at 09:43:59, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1736.73(18) mean: 1861.45, max: 1962.11
Date: 07-03 at 09:45:34, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1736.73(18) mean: 1858.30, max: 1998.40
Date: 07-03 at 09:47:25, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1733.75(19) mean: 1880.35, max: 2126.90
Date: 07-03 at 09:49:08, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1732.43(19) mean: 1789.79, max: 1869.84
Date: 07-03 at 09:50:45, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1732.42(18) mean: 1803.84, max: 1898.87
Date: 07-03 at 09:52:31, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1732.42(18) mean: 1825.08, max: 1942.05
Date: 07-03 at 09:54:19, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1714.35(17) mean: 1773.12, max: 1856.26
Date: 07-03 at 09:56:02, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1714.35(17) mean: 1772.65, max: 1915.89
Date: 07-03 at 09:57:45, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1623.58 best obj: 1714.35(17) mean: 1804.77, max: 1977.16
